Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF,P3c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.64111291503906,4.90585791015625,4.56249536132812,3.04825314331055,2.35976225280762,1.6212767868042,0.77274209022522,0.3945701875686645,0.016398284912109,0.0082551536075768,0.0001120223030447,5.6139102569384e-05,2.55902094068006e-07,1.8808219829225e-07,1.20262302516494e-07,1.19333100883523e-07,1.18403899250552e-07
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF+HFC,P3c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.64111291503906,4.90585791015625,4.56249536132812,3.04825314331055,2.35976225280762,1.6212767868042,0.77274209022522,0.3945701875686645,0.016398284912109,0.0082551536075768,0.0001120223030447,5.6139102569384e-05,2.55902094068006e-07,1.8808219829225e-07,1.20262302516494e-07,1.19333100883523e-07,1.18403899250552e-07
IMAGE 3.0.1,IMA15-AGInt,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.64328198242187,3.01276330566406,2.49716232299805,2.02103677368164,1.3016471862793,0.61420329284668,0.292405334472656,0.1818787221908565,0.071352109909057,0.0527381849288935,0.03412425994873,0.019758210897445,0.00539216184616,0.004998582839965,0.00460500383377,0.0041436239480965,0.003682244062423
IMAGE 3.0.1,IMA15-Def,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.64328198242187,3.01276330566406,2.49716128540039,2.01915957641602,1.29274450683594,0.605652709960938,0.289191993713379,0.1796591820716855,0.070126370429992,0.0520258355140679,0.033925300598144,0.0196572651863095,0.005389229774475,0.0049898798465725,0.00459052991867,0.0041285629272455,0.003666595935821
IMAGE 3.0.1,IMA15-Eff,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.65745397949219,3.03654614257813,2.51763751220703,2.03697918701172,1.30792498779297,0.612680191040038,0.287661987304688,0.1769279332160949,0.0661938791275019,0.0481187348365779,0.030043590545654,0.0169703778028484,0.003897165060043,0.0033484334945675,0.002799701929092,0.002499633431434,0.002199564933776
IMAGE 3.0.1,IMA15-LiStCh,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.61629602050781,2.98145953369141,2.4607184753418,1.98560543823242,1.27049362182617,0.589081604003906,0.274999404907226,0.168210522651672,0.061421640396118,0.0448023004531855,0.028182960510253,0.016308278322219,0.004433596134185,0.0041765305995934,0.003919465065002,0.0035789295434945,0.003238394021987
IMAGE 3.0.1,IMA15-LoNCO2,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.64328198242187,3.01276330566406,2.49716232299805,2.02103695678711,1.30165228271484,0.614235717773438,0.292557189941406,0.1822500348091119,0.0719428796768179,0.0532317891120904,0.034520698547363,0.0199478442668909,0.005374989986419,0.0049805514812465,0.004586112976074,0.004131435990333,0.003676759004592
IMAGE 3.0.1,IMA15-Pop,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.57767395019531,2.95252392578125,2.45812509155273,1.98534848022461,1.2761614074707,0.602898910522461,0.285651817321776,0.1759918789863575,0.066331940650939,0.048379960536956,0.030427980422973,0.016845624685287,0.003263268947601,0.0027951220273964,0.002326975107192,0.0018709370493879,0.001414898991584
IMAGE 3.0.1,IMA15-RenElec,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.64338110351563,3.00030401611328,2.46029434204102,1.9547763671875,1.21860147094727,0.544708908081055,0.242386795043945,0.1298285906314845,0.017270386219024,0.0086352637444139,1.41269803862087e-07,1.406979499734005e-07,1.40126096084714e-07,1.398979948135095e-07,1.39669893542305e-07,1.4002969692228404e-07,1.40389500302263e-07
IMAGE 3.0.1,IMA15-TOT,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.83369799804688,3.20356317138672,2.66229339599609,2.11413751220703,1.36446716308594,0.65138542175293,0.283710880279541,0.1533477029800415,0.022984525680542,0.0115369271151721,8.93285498023033e-05,4.471050865686265e-05,9.24675114220008e-08,9.138476161751897e-08,9.03020118130371e-08,9.420418427907861e-08,9.81063567451201e-08
IMAGE 3.2,SSP1-baseline,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59187097167969,4.37863586425781,3.47088739013672,2.79815643310547,2.425623046875,2.14847467041016,1.90971362304687,1.84980993652344,1.79805987548828,1.7364610748291,1.66370313262939,1.63717037200928,1.55577013397217,1.3443020439148,1.12706506919861,0.959784423828125,0.813574938774109
IMAGE 3.2,SSP1_SPA1_19I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59187097167969,3.96138604736328,2.69170434570312,2.46166198730469,2.69632202148438,2.62608337402344,2.46569903564453,2.4234313659668,2.14787112426758,1.81289630126953,1.60533410644531,1.44353131103516,1.22689172363281,0.999303421020508,0.753866500854492,0.530918899536133,0.36538020324707
IMAGE 3.2,SSP1_SPA1_19I_D_LB,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59187097167969,3.90068249511719,2.77295593261719,2.76743395996094,2.63032800292969,2.22285791015625,1.87257476806641,1.68369586181641,1.45009436035156,1.29945878601074,1.21132881164551,1.14746020507813,1.10187467956543,1.05320042419434,0.976676574707031,0.865230773925781,0.753808700561523
IMAGE 3.2,SSP1_SPA1_19I_LI,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226098632813,3.92349975585938,2.68820495605469,2.44471105957031,2.58837567138672,2.53778802490234,2.38824932861328,2.3220641784668,2.0548544921875,1.69930838012695,1.46874351501465,1.30494087219238,1.02863572692871,0.763357177734375,0.648753890991211,0.676319770812988,0.725726615905762
IMAGE 3.2,SSP1_SPA1_19I_LIRE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.95557904052734,2.53079028320313,2.08542822265625,2.07288275146484,1.91944956207275,1.80041997528076,1.81843076992035,1.70374097752571,1.46743662925018,1.33096367091313,1.30137190928427,1.16531994263804,0.898787269684632,0.692491021598806,0.657070817496482,0.722748545740673
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.91361932373047,2.45891723632813,1.98310815429687,1.45799426269531,0.894064956665039,0.528326030731201,0.359061627672054,0.24256541731453,0.155394675144955,0.114917544651544,0.105427939968795,0.10250003602801,0.106490731889178,0.113788828772493,0.112972525809542,0.100519825012132
IMAGE 3.2,SSP1_SPA1_19I_RE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59159301757813,3.90710638427734,2.69952844238281,2.42939501953125,2.49176617431641,2.38935748291016,2.23877514648438,2.13124137878418,1.88247721195221,1.5884139638925,1.43341564498527,1.36081524068094,1.19534233543131,0.923886581080093,0.655691809609998,0.524791154601262,0.483766566260194
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59159301757813,3.89405261230469,2.74480596923828,2.62292700195313,2.27734338378906,1.62707470703125,1.12769400024414,0.683886520385742,0.331080619812012,0.199848493248224,0.180904260784388,0.165680260850146,0.13997514413076,0.113469352958316,0.0867728662470472,0.07067323031876,0.0611998424147022
IMAGE 3.2,SSP1_SPA1_26I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59187097167969,3.96129705810547,2.68472735595703,2.33923510742187,2.54872308349609,2.59550213623047,2.50396878051758,2.51852841186523,2.4088595123291,2.22172058105469,2.04479014587402,1.91804351806641,1.75631864929199,1.57664860534668,1.41459344482422,1.22147071838379,0.9849609375
IMAGE 3.2,SSP1_SPA1_26I_LI,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226098632813,3.9234140625,2.68209783935547,2.17271594238281,2.21746661376953,2.31730239868164,2.28536380004883,2.3524921875,2.31037178039551,2.21720639038086,2.1330366973877,2.05315364074707,1.92811755371094,1.76604385375977,1.57393334960938,1.37301470184326,1.15801315307617
IMAGE 3.2,SSP1_SPA1_26I_LIRE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.95548974609375,2.55633795166016,1.95924981689453,1.93398358154297,1.89358795166016,1.79049996948242,1.81939931869507,1.81491420316696,1.79308637541352,1.7655883121833,1.73319022678616,1.63898623607296,1.5417472144239,1.45895631322221,1.34567420165241,1.18467419359161
IMAGE 3.2,SSP1_SPA1_26I_RE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59159301757813,3.90695123291016,2.69255792236328,2.30744396972656,2.33953607177734,2.32506964111328,2.27083822631836,2.28973762512207,2.18900356006622,2.05007556905411,1.91300436429132,1.78822431529634,1.61211236543048,1.36984025786253,1.12896524402761,0.920898586127791,0.714750388249726
IMAGE 3.2,SSP1_SPA1_34I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59187097167969,3.96132110595703,2.67905798339844,2.25209289550781,2.33467077636719,2.29746557617187,2.15679766845703,2.17399465942383,2.1425302734375,2.07800076293945,2.00879164886475,1.95458141326904,1.86416879272461,1.70117495727539,1.53134938430786,1.35111883926392,1.14129479598999
IMAGE 3.2,SSP1_SPA1_34I_LI,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226098632813,3.92335430908203,2.68442797851562,2.12336602783203,1.90937298583984,1.79906298828125,1.73785247802734,1.81005197143555,1.79930242919922,1.75820904541016,1.79792776489258,1.91084922790527,1.93894149780273,1.80006575775146,1.57458072662353,1.35803330993652,1.13857691574097
IMAGE 3.2,SSP1_SPA1_34I_LIRE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59159301757813,3.92453106689453,2.67775177001953,2.04974298095703,1.75552529907227,1.66460763549805,1.65216780090332,1.67860424041748,1.65200630664825,1.62780334671034,1.64499032998618,1.77758332435571,1.84741534386651,1.68057524179138,1.4321233188051,1.21031629817546,1.00954522559686
IMAGE 3.2,SSP1_SPA1_34I_RE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59159301757813,3.90688201904297,2.68923797607422,2.23039196777344,2.13244012451172,2.01466540527344,1.87259078216553,1.88484566497803,1.89176710987091,1.92067833706734,1.92774033036307,1.90734431877712,1.85772528967433,1.69799126612957,1.46881033785106,1.24620521917008,1.02356622904961
IMAGE 3.2,SSP2-baseline,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59172009277344,4.53077392578125,3.80364508056641,3.1769423828125,2.76835803222656,2.38798706054687,2.00960498046875,1.84015350341797,1.75045022583008,1.68684820556641,1.65779782104492,1.66796440124512,1.63992039489746,1.51756897735596,1.36599654388428,1.25333287811279,1.15742356109619
IMAGE 3.2,SSP2_SPA0_26I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.8676650390625,4.06371612548828,2.71895336914063,2.24451403808594,2.32341473388672,2.20021212768555,1.97850479125977,1.96247209167481,1.97078463745117,1.87581484985352,1.77021153259277,1.76159484100342,1.74935216903686,1.54356881332398,1.16902228736877,0.90387713432312,0.751441312789917
IMAGE 3.2,SSP2_SPA1_19I_D_LB,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59218395996094,3.93647467041016,2.55527008056641,2.09356079101563,1.57733697509766,1.00938223266602,0.646329406738281,0.460699905395508,0.32693489074707,0.246751007080078,0.225985313415527,0.249725738525391,0.26924340057373,0.275082527160645,0.273373039245606,0.270701110839844,0.260391082763672
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.89860797119141,2.47603668212891,1.96764123535156,1.36546350097656,0.778444129943848,0.425222944259644,0.271872074915562,0.177951970018796,0.122149347295897,0.108795825356472,0.117434119030746,0.12474931038302,0.124721909299958,0.115345109466842,0.105936200615048,0.0966368728715169
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59206188964844,3.90664520263672,2.48618420410156,2.02501745605469,1.47026171875,0.878023277282715,0.498355654716492,0.308965386131778,0.199753554424853,0.137390037539299,0.11176388142191,0.109300914660009,0.192498994593101,0.211538189530198,0.145208994913759,0.128702381292707,0.10783428036666
IMAGE 3.2,SSP2_SPA2_19I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59218395996094,3.9603798828125,2.67031945800781,2.20251733398438,1.96021478271484,1.52933135986328,1.36840197753906,1.47175123596191,1.26745799255371,0.963740562438965,0.860391353607178,0.843353839874268,0.733148777008057,0.585688774108887,0.460056295394897,0.382295539855957,0.364872880935669
IMAGE 3.2,SSP2_SPA2_19I_LI,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.88857171630859,2.51654528808594,1.99857019042969,1.75351501464844,1.23862585449219,0.64999870300293,0.457177795410156,0.324387596130371,0.205431777954102,0.164280055999756,0.169803428649902,0.174920524597168,0.174910049438476,0.173944826126099,0.171389652252197,0.159966552734375
IMAGE 3.2,SSP2_SPA2_19I_LIRE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59206188964844,3.91501635742187,2.55302191162109,1.90910211181641,1.52745257568359,1.15416011047363,1.28921483039856,1.72597973489761,1.7670561286211,1.45336158950813,1.1833814276318,0.95253837269661,0.698657873430144,0.536997395872633,0.465268691783072,0.361285866570252,0.252075167105184
IMAGE 3.2,SSP2_SPA2_19I_RE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59206188964844,3.89481359863281,2.54545001220703,1.93592059326172,1.35059335327148,0.686038864135742,0.765309467315674,1.48578313028812,1.67968555574119,1.23027707189228,0.904501580217213,0.743480034205073,0.579213790859387,0.492977967515413,0.507165649250179,0.428915066789195,0.25738704581809
IMAGE 3.2,SSP2_SPA2_26I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59218395996094,3.96333502197266,2.67498883056641,2.26105395507813,2.3313720703125,2.38785815429687,2.27209405517578,2.25763369750977,2.17208680725098,2.00260626220703,1.84618418121338,1.76694120025635,1.69314640045166,1.53890898895264,1.29920793914795,1.13447973632812,1.0232788143158
IMAGE 3.2,SSP2_SPA2_26I_LI,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.89738806152344,2.52094555664062,1.99244671630859,1.9731669921875,2.01750595092773,1.95489321899414,2.00592346191406,2.01453887939453,1.94059866333008,1.84101971435547,1.78008777618408,1.68681746673584,1.55238031005859,1.40945696258545,1.28403837966919,1.14869798278809
IMAGE 3.2,SSP2_SPA2_26I_LIRE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.90006616210938,2.53091870117188,1.99355346679688,1.86681146240234,1.79720761108398,1.72853466033935,1.77945667266846,1.76910971403122,1.68767327602682,1.64249222959549,1.650369287743,1.58624219721186,1.45805627625802,1.30792321198252,1.18114927747277,1.04156821794006
IMAGE 3.2,SSP2_SPA2_26I_RE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59206188964844,3.89910986328125,2.5443427734375,2.09400476074219,2.10637451171875,2.07948947143555,2.00559090042114,2.05246935653686,2.01735232877731,1.904605623696,1.77906736000627,1.69280563504412,1.6057064054728,1.52524838666321,1.4650072854521,1.40859333493083,1.24752936997547
IMAGE 3.2,SSP2_SPA2_34I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59218395996094,3.96323297119141,2.67457537841797,2.27867004394531,2.28686334228516,2.23986950683594,2.11345989990234,2.14418182373047,2.16098811340332,2.16004098510742,2.14214636230469,2.1429157409668,2.10843232727051,1.99031386566162,1.8603533782959,1.74689548492432,1.58996243286133
IMAGE 3.2,SSP2_SPA2_34I_LI,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.89735943603516,2.5216904296875,2.00803857421875,1.95864855957031,1.83571731567383,1.63827017211914,1.65940963745117,1.68462515258789,1.72568425750732,1.79309771728516,1.87323188781738,1.89291004943848,1.81722200012207,1.70278073883057,1.58654397583008,1.45978527069092
IMAGE 3.2,SSP2_SPA2_34I_LIRE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59206188964844,3.91897900390625,2.54895111083984,1.98766638183594,1.86510333251953,1.6993289642334,1.50744891357422,1.52736753845215,1.5845626282692,1.67521534570403,1.75718639888565,1.82915330138875,1.81747030287681,1.67303926176589,1.50954925925482,1.39175432704232,1.27756827930975
IMAGE 3.2,SSP2_SPA2_34I_RE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59206188964844,3.89998559570313,2.54266137695312,2.08141204833984,2.03255654907227,1.95710572814941,1.8626364440918,1.89075996780396,1.86295843935013,1.85451636513323,1.85628154606017,1.85203932545328,1.8130483428915,1.71191832732319,1.60930637559594,1.49851632387785,1.34830232179741
IMAGE 3.2,SSP2_SPA2_45I_D,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59218395996094,3.96322290039063,2.67449468994141,2.27526892089844,2.21439135742188,2.05693817138672,1.87682174682617,1.87782342529297,1.86290798950195,1.83245286560059,1.79606066894531,1.83673880767822,1.87277979278565,1.79581116485596,1.7010499420166,1.6271815032959,1.52778608703613
IMAGE 3.2,SSP2_SPA2_45I_LI,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.89735620117187,2.52166198730469,2.00939807128906,1.88363000488281,1.7287682800293,1.54855966186523,1.52808207702637,1.50636329650879,1.49613516235352,1.49804496765137,1.52591100311279,1.53042049407959,1.42432716369629,1.28206480407715,1.18526015472412,1.07904737472534
IMAGE 3.2,SSP2_SPA2_45I_LIRE,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.59226794433594,3.8936494140625,2.50434088134766,1.91490612792969,1.67738595581055,1.46302101135254,1.31571844482422,1.32497324371338,1.29813610458374,1.28787228586228,1.3108393163002,1.3545463357314,1.32888030784542,1.18894633561067,1.04971829372633,0.956264787439985,0.872900330687524
