Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.2,EN_NPi2020_1600f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,36052.8282,34883.8803,33884.0755,32200.588,29978.3538,27534.9304,24838.8594,22008.1409,18514.6913,14427.4229,9023.977,3942.5579,592.1555,-682.0856,-682.0856,-682.0856
AIM/CGE 2.2,EN_NPi2020_1800,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,36737.4886,36143.331,35159.123,33637.4925,31553.6804,29229.7399,26703.3309,24059.0077,20782.4746,16931.219,12216.6983,6808.9362,3666.5889,2855.6343,2855.6343,2855.6343
AIM/CGE 2.2,EN_NPi2020_1800f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,36737.4886,36143.331,35159.123,33637.4925,31553.6804,29229.7399,26703.3309,24059.0077,20782.4746,16931.219,12216.6983,6808.9362,3666.5889,2855.6343,2855.6343,2855.6343
AIM/CGE 2.2,EN_NPi2020_300f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32300.2104,24044.9182,17409.8676,13992.4571,9354.1062,4112.7796,-582.0712,-4452.9848,-7525.6583,-9348.6547,-9889.0653,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0
AIM/CGE 2.2,EN_NPi2020_400f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32300.2104,24302.7169,19205.128,16622.3125,12993.5085,7620.9125,2413.1073,-1942.8755,-5467.7968,-8202.4153,-9702.7788,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0
AIM/CGE 2.2,EN_NPi2020_500f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32300.2104,24984.0224,21081.5271,18756.988,15313.1199,11128.6525,5433.7218,605.7196,-3345.7337,-6519.7941,-8890.8522,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0
AIM/CGE 2.2,EN_NPi2020_600,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32300.2104,24044.9182,16504.6654,10367.5515,4845.7244,309.4485,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
AIM/CGE 2.2,EN_NPi2020_600f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32337.3483,25873.6135,23010.1603,20764.5814,17516.8645,14071.422,8340.9687,3075.8291,-1278.2759,-4801.6807,-7664.5046,-9495.8044,-10000.0,-10000.0,-10000.0,-10000.0
AIM/CGE 2.2,EN_NPi2020_700,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32300.2104,24044.9182,17919.5511,14844.2159,10780.9275,5326.293,451.1193,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
AIM/CGE 2.2,EN_NPi2020_700f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32559.8557,26916.9931,25017.2757,22536.7147,19456.6202,16173.3145,11309.995,5616.4271,859.5743,-3018.2217,-6186.6917,-8675.6851,-10000.0,-10000.0,-10000.0,-10000.0
AIM/CGE 2.2,EN_NPi2020_800,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32300.2104,24690.6499,20355.8816,18067.2243,14554.58,9953.0826,4418.4433,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
AIM/CGE 2.2,EN_NPi2020_800f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32885.4388,27925.666,26497.045,24070.4669,21131.4852,17991.937,14203.7444,8311.5129,3140.491,-1107.5216,-4598.4563,-7448.8266,-9433.8647,-10000.0,-10000.0,-10000.0
AIM/CGE 2.2,EN_NPi2020_900,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,32337.3483,25873.6135,23010.1603,20764.5814,17516.8645,14071.422,8340.9687,3075.8291,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
AIM/CGE 2.2,EN_NPi2020_900f,P2a,Emissions|CO2,Mt CO2/yr,42049.6801,33300.4433,28979.0718,27866.3317,25567.6879,22762.805,19759.4633,16211.5979,10961.1207,5396.6193,790.7557,-3015.2722,-6139.85,-8616.7337,-9993.7868,-10000.0,-10000.0
AIM/CGE 2.2,EN_NPi2100,P1b,Emissions|CO2,Mt CO2/yr,42049.6801,45370.7149,48085.6381,50571.5924,52695.0201,54001.2707,54445.7082,55470.4868,56441.935,57586.2641,59331.558,61076.9601,62647.8833,64220.7621,65656.2363,66935.0311,68114.3357
AIM/Hub-Global 2.0,1.5C,P2a,Emissions|CO2,Mt CO2/yr,41205.9345,32038.0438,23736.8547,14622.1109,7044.4929,3660.5812,1717.8597,-1133.2962,-3729.0356,-6391.7154,-6407.3865,-6421.4535,-7418.5926,-7428.2636,-7439.9559,-7450.6285,-7459.0432
AIM/Hub-Global 2.0,2.5C,P2a,Emissions|CO2,Mt CO2/yr,41236.1231,41180.3401,42232.045,42118.4815,42496.6449,40274.2822,37608.5717,35349.342,33052.8777,30778.3924,28345.7663,26059.8077,23708.0329,21626.9442,19585.9528,17824.7602,16085.7206
AIM/Hub-Global 2.0,2C,P2a,Emissions|CO2,Mt CO2/yr,41236.1231,37204.0521,35915.8482,33762.7212,31698.0865,28880.7836,25904.8932,23147.775,20420.5487,17836.3157,15319.0456,13598.4738,11917.202,10482.1377,9070.8781,8028.9708,7030.3011
AIM/Hub-Global 2.0,Baseline,P1a,Emissions|CO2,Mt CO2/yr,41959.3846,44482.4961,46164.2109,47660.8343,48813.0842,48811.9317,48315.0515,48857.0687,49587.266,50829.2207,52125.4787,52980.093,53651.9477,54116.8659,53436.028,52915.1516,52903.2089
AIM/Hub-Global 2.0,WB2C,P2a,Emissions|CO2,Mt CO2/yr,41207.2571,34351.3562,25672.1182,18688.6644,17259.8699,15547.3356,13934.1612,11798.5677,9844.5042,7473.3282,4877.2536,1870.9424,-1115.1555,-4520.4206,-7452.4535,-7465.1244,-7476.2398
C-ROADS-5.005,Ratchet-1.5-allCDR,P2,Emissions|CO2,Mt CO2/yr,39376.5,37004.8,33233.9,24219.2,16601.2,9874.71,4072.32,-1068.0,-5159.11,-8251.76,-10391.7,-11807.0,-12730.6,-13426.5,-13834.8,-13939.1,-13854.9
C-ROADS-5.005,Ratchet-1.5-limCDR,P2,Emissions|CO2,Mt CO2/yr,39176.0,38289.5,28288.0,19578.0,12163.0,5941.27,930.131,-2905.83,-5430.25,-7004.67,-7874.18,-8091.69,-7885.6,-7451.89,-6857.95,-6123.82,-5263.53
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,P2,Emissions|CO2,Mt CO2/yr,39059.0,30369.4,13439.0,1990.06,-4832.83,-8666.59,-10558.9,-10925.6,-10555.5,-9927.43,-9135.24,-8237.1,-7287.48,-6324.64,-5377.61,-4468.19,-3612.11
C-ROADS-5.005,Ratchet-1.5-noCDR,P2,Emissions|CO2,Mt CO2/yr,39194.8,38613.2,22216.6,10364.5,3219.1,-828.781,-3010.2,-3936.59,-3960.21,-3839.24,-3683.52,-3509.14,-3328.08,-3147.93,-2971.81,-2801.65,-2638.63
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,P2,Emissions|CO2,Mt CO2/yr,39144.6,29339.5,11412.3,1876.43,-2552.43,-4249.15,-4328.97,-4242.53,-4092.55,-3913.43,-3723.95,-3531.87,-3341.67,-3156.03,-2976.62,-2804.5,-2640.32
C-ROADS-5.005,Reference,P1,Emissions|CO2,Mt CO2/yr,43011.0,47242.3,51545.1,55808.6,59982.0,64048.8,67985.0,71770.6,75422.7,78995.3,82543.7,86096.4,89671.7,93297.2,96999.8,100778.0,104598.0
C3IAM 1.0,SSP1_5.0,P2,Emissions|CO2,Mt CO2/yr,32331.9713139534,34550.7784136661,36964.2951751182,38569.3275073993,38984.7140653871,38684.8823104068,38432.2234600023,36931.8764313806,36480.3599740821,35885.5927193314,35807.5919136967,35661.2131382686,35485.7011309376,34757.376315734,34162.9368161497,33270.1605948723,32472.2413724544
C3IAM 1.0,SSP1_BAU,P1a,Emissions|CO2,Mt CO2/yr,38182.664945375,40367.461647078,43087.3704606336,45470.6446748812,46127.9323111006,46473.3689277082,47158.8321818256,47199.4327596559,47234.0872233955,46653.8453728937,46612.8316049735,46527.1795825276,46622.3308898124,45495.2047780368,44453.4792002576,42989.6056506327,41606.0348143612
C3IAM 1.0,SSP1_NDC,P1c,Emissions|CO2,Mt CO2/yr,37318.724882299,39828.4770554264,42939.5961334335,45316.6839323927,45988.504473116,46350.7484363062,47052.5169670506,47096.7146624406,47149.8729096186,46585.6589132538,46556.3358036763,46479.2724227591,46580.7875714448,45460.5344532608,44424.3488800949,42965.3956996852,41585.7859826993
C3IAM 1.0,SSP2_5.0,P2,Emissions|CO2,Mt CO2/yr,33108.3295355725,34289.3435731567,35628.3130085799,35837.7972979819,35801.6238475735,35089.6511554448,34515.2178880975,34153.5266932816,33617.2642699626,33246.5370737278,33093.659116719,32922.453669958,32956.3088579881,32706.1140882932,32466.4742277756,32102.4097013579,31765.3844440564
C3IAM 1.0,SSP2_BAU,P1a,Emissions|CO2,Mt CO2/yr,39213.9526783749,41447.1365147216,44130.4141520244,46237.3895828568,47817.638779506,48874.0805530942,50374.003418873,52479.8171440118,54443.0070892293,56348.7455449438,58567.5413602194,60716.6358606459,64209.4631444647,66805.3063948247,69705.5026520515,72536.2910888575,75660.7507930979
C3IAM 1.0,SSP2_NDC,P1c,Emissions|CO2,Mt CO2/yr,36829.0203978056,39277.3772897855,42201.260208584,44230.6672276996,45834.6775081172,46894.4311117214,48359.1244316232,50396.1990593198,52273.4544060209,54126.876893352,56290.8251720414,58395.4659108661,61722.9546195049,64253.0005245388,67076.7656588726,69830.1350288275,72863.8982420733
C3IAM 1.0,SSP3_5.5,P2,Emissions|CO2,Mt CO2/yr,36309.9911301819,38646.6933834832,41287.1105124576,42422.0102345245,43166.6042303616,42915.1705562276,42691.313668146,42864.9936668431,42103.995598485,40913.4435194696,39410.0231494183,37818.1833679998,35852.2411022423,33479.3736982139,31236.6655893949,28960.7969010727,26647.2662869463
C3IAM 1.0,SSP3_BAU,P1a,Emissions|CO2,Mt CO2/yr,41317.9451311203,44390.3605510448,48029.3220157493,50597.0520642416,52672.4175118647,53926.9405422389,55586.0838462834,59207.8806416111,61699.4743180937,64175.2706619751,66858.8673365884,69777.6610218117,73293.4572546263,76321.8301653908,79545.3137083774,83082.3916756469,86892.8362576586
C3IAM 1.0,SSP3_NDC,P1c,Emissions|CO2,Mt CO2/yr,37066.7333045074,39815.0198493961,43075.4385906488,45356.1244188566,47331.7611536954,48471.8851678202,49907.8124884004,52717.6838931436,54729.3168398896,56691.4869152799,58779.099213046,61000.2277584798,63499.5980958745,65589.1694710461,67755.3400012586,70116.2494555039,72583.6346872346
C3IAM 2.0,2C-hybrid,P2,Emissions|CO2,Mt CO2/yr,33598.9202031766,25900.9727327574,18777.5405157192,16820.3794644062,15736.0789036081,15588.0199522715,15588.441212123,15460.6597545695,15436.4961291333,15342.610611371,15316.552173136,15117.8584211981,14706.5754908475,13379.3050503496,10489.4498084221,7395.64853489548,4734.42041178671
C3IAM 2.0,2C-normal,P2,Emissions|CO2,Mt CO2/yr,33576.7213258321,25871.805227662,17023.4477797999,14606.3900685369,14047.7817641338,13470.8625312372,13182.2706698378,12856.1789850907,13089.7071619718,12889.6101054566,12818.3104653942,12699.3034514239,12668.9443436963,12598.5413688243,12614.830833347,12609.6355512473,12676.3923421937
C3IAM 2.0,2C-with BECCS,P2,Emissions|CO2,Mt CO2/yr,35921.2924569881,25874.7942609903,17021.796744681,16798.5574248623,15741.9490842727,14817.9020516007,14289.1457230719,14325.5456178465,14457.3673869477,14501.8589465497,14574.1273649618,14420.4747269948,14224.7525836866,12877.710959267,9612.36193118266,6706.54181428078,4642.66848884896
C3IAM 2.0,2C-with CCS,P2,Emissions|CO2,Mt CO2/yr,33598.9163201134,25900.9543345777,18777.500780792,16820.3134098201,15736.2475831813,15588.8996799318,15592.9401296154,15475.9588351361,14847.0718790666,14313.128071478,13989.8260379208,13674.8593790515,13498.6702953892,13301.8252550922,13213.5412624577,13109.2367369065,13091.2474774751
C3IAM 2.0,SSP2 BAU,P1a,Emissions|CO2,Mt CO2/yr,41797.8096486295,44416.1172694402,47534.2954211787,49064.7140499821,50881.8066041066,51511.9805598648,52322.4081071778,52710.8387928548,54427.5580396652,56066.5091321722,57750.8006832707,59878.6099021893,62410.3339617869,64685.4333969329,67281.6900467261,69643.0983525716,72294.8107290523
COFFEE 1.1,CO_2Deg2020,P2a,Emissions|CO2,Mt CO2/yr,37662.7342475,34554.849722,31837.200445,27994.11914,25953.067418,22601.509722,17431.755801,12129.5216015,6827.287402,863.4298184999998,-5100.427765,-9155.4141395,-13210.400514,-15200.3567825,-17190.313051,-17219.1099705,-17247.90689
COFFEE 1.1,CO_2Deg2030,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,27816.823344,25717.651601,22234.552113,16663.66656,11472.630195500002,6281.593831,468.0113940000001,-5345.571043,-9487.601106,-13629.631169,-15412.528804,-17195.426439,-17303.4614755,-17411.496512
COFFEE 1.1,CO_BAU,P1a,Emissions|CO2,Mt CO2/yr,37662.7342475,40164.3312945,41879.60181175,42798.069573,45977.3233,46105.112488,50595.335828,52529.7103235,54464.084819,57022.4773625,59580.869906,60559.718354,61538.566802,63660.25903,65781.951258,67612.179878,69442.408498
COFFEE 1.1,CO_Bridge,P3c,Emissions|CO2,Mt CO2/yr,37662.7342475,28659.3423579,24286.90789549,25066.469448,24701.780494,20201.125947,14691.615355,11052.935807,7414.256259,3510.4424500000005,-393.371358999999,-4831.5647125,-9269.758066,-12080.9916935,-14892.225321,-15067.7103075,-15243.195294
COFFEE 1.1,CO_CurPol,P1b,Emissions|CO2,Mt CO2/yr,37662.7342475,39152.2672587,40083.48491117,39025.516159,40096.830919,40535.811225,39931.542997,42046.772797,44162.002597,45889.2852575,47616.567918,47427.8589435,47239.149969,46921.3132625,46603.476556,45946.3407585,45289.204961
COFFEE 1.1,CO_GPP,P1d,Emissions|CO2,Mt CO2/yr,37662.7342475,28659.3423579,24286.90789549,25873.503298,26279.380877,23169.284772,20845.025023,20723.375842,20601.726661,20243.0797695,19884.432878,19451.013842,19017.594806,19100.5552195,19183.515633,19368.4772145,19553.438796
COFFEE 1.1,CO_NDCplus,P1c,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,35797.505377,36697.410352,37014.037621,36376.966955,36755.1797655,37133.392576,38649.6458345,40165.899093,40441.2122345,40716.525376,40375.1894165,40033.853457,39387.7528215,38741.652186
COFFEE 1.1,EN_INDCi2030_1000,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,26828.789042,24236.808956,19622.101737,14304.454134,9600.954723,4897.455312,2461.7740885,26.0928649999999,25.604438,25.1160110000001,25.90497749999955,26.693943999999,26.491557500000148,26.2891710000013
COFFEE 1.1,EN_INDCi2030_1000_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,36906.493026,33668.5518556,32601.66355976,26005.965802,24359.506291,20783.781636,15353.159558,10373.7373485,5394.315139,2715.1731165,36.0310939999994,133.1323589999997,230.233624,201.0264524999995,171.819280999999,97.5666499999992,23.3140189999994
COFFEE 1.1,EN_INDCi2030_1000_NDCp,P3b,Emissions|CO2,Mt CO2/yr,37770.187684,35740.2815506,34111.30791196,26735.599936,24156.703817,18964.896066,14346.683542,9518.869219,4691.054896,2360.784364999999,30.5138339999989,28.9545204999995,27.3952070000001,29.15260999999995,30.9100129999998,29.285569499999752,27.6611259999997
COFFEE 1.1,EN_INDCi2030_1000f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,30613.87198415,30048.5163464,28330.8965246,25299.95117315,20420.9564305,15541.96168785,9676.635584625,3811.3094814,-2313.9571050499994,-8439.2236915,-12381.526693225,-16323.82969495,-16528.79315305,-16733.75661115
COFFEE 1.1,EN_INDCi2030_1000f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,36906.493026,33668.5518556,32601.66355976,29416.296141,29469.746322,27862.079894,24452.095747,20209.1194115,15966.143076,11374.3326435,6782.522211,287.9517330000008,-6206.618745,-11165.1499435,-16123.681142,-16547.157322,-16970.633502
COFFEE 1.1,EN_INDCi2030_1000f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,37770.187684,35740.2815506,34111.30791196,30424.908037,29880.930311,27956.46622,24648.865521,19893.019087,15137.172653,10094.1495765,5051.1265,-1196.8195959999994,-7444.765692,-11714.6113025,-15984.456913,-16304.866864,-16625.276815
COFFEE 1.1,EN_INDCi2030_1200,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,28390.78222168,26591.83983338,23609.66283164,19968.30178368,15572.368120985,11176.43445829,7838.28884723,4500.14323617,2263.8799122,27.6165882300001,27.562783034999903,27.5089778399997,27.60493178499985,27.70088573
COFFEE 1.1,EN_INDCi2030_1200f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,31402.912764,31463.856384,30220.014408,27840.565603,24397.0499775,20953.534352,15142.831158,9332.127964,2884.37397,-3563.380024,-9245.066885,-14926.753746,-15622.3014315,-16317.849117
COFFEE 1.1,EN_INDCi2030_1400,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,30934.393625,30647.403247,29089.097826,26413.930132,21965.7469875,17517.563843,12561.50705,7605.450257,3816.3744855,27.2987140000001,27.07157700000015,26.8444400000002,26.7959860000001,26.747532
COFFEE 1.1,EN_INDCi2030_1400f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,32190.653246,32472.517491,31815.164471,29638.767606,27695.515699000003,25752.263792,20151.6823495,14551.100907,7403.555166,256.009425,-6146.1803965,-12548.370218,-13868.5910925,-15188.811967
COFFEE 1.1,EN_INDCi2030_1600,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,31988.09369,32176.263838,31390.762494,29265.586821,27100.721125,24935.855429,19373.5000695,13811.14471,7725.849342500001,1640.553975,834.1335889999997,27.7132029999994,27.4896919999996,27.2661809999998
COFFEE 1.1,EN_INDCi2030_1600f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,32564.907927,33257.333225,32667.925924,31054.489699,29853.0738985,28651.658098,24373.22291,20094.787722,12459.179997,4823.572272,-2152.6302320000004,-9128.832736,-10838.485962,-12548.139188
COFFEE 1.1,EN_INDCi2030_1800,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,32633.318083,33323.294143,32812.10898,31349.906512,30199.8677215,29049.828931,25239.9763535,21430.123776,14046.2078185,6662.291861,3344.6949465,27.0980320000002,27.11054049999995,27.1230489999997
COFFEE 1.1,EN_INDCi2030_1800f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,33280.995021,34122.128598,33589.739824,32310.913194,31466.1393125,30621.365431,28157.4573605,25693.54929,17695.853793,9698.158296,1804.5663015,-6089.025693,-7259.1328155,-8429.239938
COFFEE 1.1,EN_INDCi2030_2000,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,33415.725095,34638.340176,34085.287049,32968.512284,32557.136986,32145.761688,30012.65537,27879.549052,21005.271361,14130.99367,7078.392721,25.7917720000007,25.98857150000035,26.185371
COFFEE 1.1,EN_INDCi2030_2000f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,33561.210321,34836.032973,34507.273409,33310.6101,33050.955266,32791.300432,30820.945,28850.589568,22264.772566,15678.955564,7228.6948235,-1221.565917,-2934.3245225,-4647.083128
COFFEE 1.1,EN_INDCi2030_2500,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,34097.004787,35427.366001,35401.429875,34789.173057,35564.6411105,36340.109164,35317.4610575,34294.812951,31615.7383455,28936.66374,22524.243844,16111.823948,13196.4502585,10281.076569
COFFEE 1.1,EN_INDCi2030_2500f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,34097.004787,35427.366001,35401.429875,34789.173057,35564.6411105,36340.109164,35317.4610575,34294.812951,31615.7383455,28936.66374,22524.243844,16111.823948,13196.4502585,10281.076569
COFFEE 1.1,EN_INDCi2030_400f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,25037.360848,22063.448341,17841.518011,12404.728834,6783.811365,1162.893896,-3957.6188945,-9078.131685,-11563.4783125,-14048.82494,-15882.2051735,-17715.585407,-19545.8962895,-21376.207172
COFFEE 1.1,EN_INDCi2030_500,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,3507.076685,16.3942579999996,17.933591,17.8942680000003,18.672444000000148,19.45062,21.35827550000005,23.2659310000001,24.441958500000048,25.617986,26.7269360000002,27.8358860000004,28.1928104999999,28.5497349999994
COFFEE 1.1,EN_INDCi2030_500f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,26965.60311645,24089.41501135,19517.52821365,13975.9159546,8755.645595025,3535.37523545,-1809.497534075,-7154.3703036,-10534.097935625,-13913.82556765,-15769.863967675,-17625.9023677,-18913.6506937,-20201.3990197
COFFEE 1.1,EN_INDCi2030_600,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,10005.50364425,6021.94389425,2210.399648,16.2996689999998,19.540101375,22.7805337500002,24.9736707500004,27.1668077500006,26.853516750000352,26.5402257500001,27.2506583749998,27.9610909999995,27.6877072499996,27.4143234999997
COFFEE 1.1,EN_INDCi2030_600_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,36906.493026,33668.5518556,32601.66355976,12630.739879,8337.725201,3564.09362,153.777951,63.35230199999975,-27.0733470000005,105.15528650000029,237.383920000001,191.189914,144.995907999999,154.4580664999995,163.920225,95.39548899999974,26.8707529999995
COFFEE 1.1,EN_INDCi2030_600_NDCp,P3b,Emissions|CO2,Mt CO2/yr,37770.187684,35740.2815506,34111.30791196,11692.255915,7614.594627,2261.970724,16.6532800000001,22.5115519999998,28.3698239999995,29.65380549999975,30.937787,28.96670250000005,26.9956180000001,26.868942999999906,26.7422679999997,26.72035350000035,26.698439000001
COFFEE 1.1,EN_INDCi2030_600f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,27715.03495815,25514.47111265,21871.36350405,16302.0942165,11117.2781174,5932.4620183,183.24709080000048,-5565.9678367,-9617.32732635,-13668.686816,-15463.15534075,-17257.6238655,-17528.2539454,-17798.8840253
COFFEE 1.1,EN_INDCi2030_600f_COV_NDCp,P3b,Emissions|CO2,Mt CO2/yr,36906.493026,33668.5518556,32601.66355976,27352.126214,26091.779002,23215.800962,17829.383546,12608.2518825,7387.120219,1435.514548,-4516.091123,-9371.008371,-14225.925619,-16058.3450415,-17890.764464,-17810.1419465,-17729.519429
COFFEE 1.1,EN_INDCi2030_600f_NDCp,P3b,Emissions|CO2,Mt CO2/yr,37770.187684,35740.2815506,34111.30791196,27583.221728,25657.437601,21382.447978,16296.420431,11308.43408,6320.447729,502.24977800000033,-5315.948173,-9337.9276435,-13359.907114,-15293.463954,-17227.020794,-17319.464273999998,-17411.907754
COFFEE 1.1,EN_INDCi2030_700,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,15972.59343625,11592.5369305,6566.27133625,2591.6547145,1306.217113875,20.77951325,23.54307450000035,26.3066357500007,26.9523188750006,27.5980020000005,27.49268787500005,27.3873737499996,26.6734681250002,25.9595625000008
COFFEE 1.1,EN_INDCi2030_700f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,28650.22174665,26972.7002531,24246.7397713,19278.7026746,13771.3296743,8263.956674,2261.952636225,-3740.05140155,-8458.46842125,-13176.88544095,-15044.970437625,-16913.0554343,-17086.285447000002,-17259.5154597
COFFEE 1.1,EN_INDCi2030_800,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,20235.9309054,15971.5848558,10954.6216276,6347.3242964,3589.8638254,832.4033544,430.1837603000001,27.9641662000002,27.951323400000295,27.9384806000004,27.816959999999952,27.6954393999995,27.3425164000001,26.9895934000007
COFFEE 1.1,EN_INDCi2030_800f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,29425.53950295,28293.3326714,26183.38103455,22213.86424495,16399.368336749998,10584.87242855,4495.5573016,-1593.75782535,-6943.168124899999,-12292.57842445,-14529.100607975,-16765.6227915,-16897.6215781,-17029.6203647
COFFEE 1.1,EN_INDCi2030_900,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,24281.01012624,20277.36513408,15247.62216976,10258.32927164,6093.91237894,1929.49548624,980.3347637299998,31.1740412199997,29.6172522899999,28.0604633600001,28.2243724499996,28.3882815399991,28.6263736899996,28.8644658400001
COFFEE 1.1,EN_INDCi2030_900f,P3b,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,30024.8847867,29206.7226228,27348.30512125,24130.25242365,18553.822677025,12977.3929304,6999.14019,1020.8874496,-4716.825620850001,-10454.5386913,-13521.064521725,-16587.59035215,-16727.407601025,-16867.2248499
COFFEE 1.1,EN_INDCi2100,P1c,Emissions|CO2,Mt CO2/yr,37662.7342475,36721.016023,36116.3306124,35841.887134,37371.137986,37644.233366,37008.123822,38721.51823,40434.912638,41759.6976535,43084.482669,43664.7744335,44245.066198,43851.303371500006,43457.540545,43174.989021,42892.437497
COFFEE 1.1,EN_INDCi2100_COV_NDCp,P1c,Emissions|CO2,Mt CO2/yr,37007.480771,33668.5518556,32601.66355976,33103.286396,34668.889414,34519.391193,33701.688178,34849.498831499994,35997.309485,36891.711727,37786.113969,37915.474957,38044.835945,37638.841990500005,37232.848036,37052.181085,36871.514134
COFFEE 1.1,EN_INDCi2100_NDCp,P1c,Emissions|CO2,Mt CO2/yr,37770.187684,35740.2815506,34111.30791196,34883.71054,36298.509111,36561.976193,35811.716299,36991.0898955,38170.463492,39322.305015000005,40474.146538,40677.5186695,40880.890801,40136.5492065,39392.207612,39272.6141805,39153.020749
COFFEE 1.1,EN_NPi2020_1000,P2c,Emissions|CO2,Mt CO2/yr,37662.7342475,33967.292952,30820.696112,26966.580515,24879.333333,20640.751672,15787.369451,10816.5230675,5845.676684,2937.3668315,29.0569789999997,28.08062699999995,27.1042750000002,29.43420150000035,31.7641280000005,31.81379050000035,31.8634530000002
COFFEE 1.1,EN_NPi2020_1000_COV,P2c,Emissions|CO2,Mt CO2/yr,37007.480771,31520.670828,29491.2045641,25987.316256,24831.503535,22527.905665,16759.585755,11448.598531,6137.611307,3084.0621535,30.5129999999999,29.5751225,28.6372450000001,28.3532829999997,28.0693209999993,29.8947384999996,31.7201559999999
