Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.0,CO_CurPol,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,39.401609375,40.92146875,39.90471875,35.98355078125,33.57041015625,32.289140625,32.523560546875,34.0717197265625,35.61987890625,36.82580859375,38.03173828125,38.533263671875005,39.0347890625,38.453125,37.8714609375,35.652720703125,33.43398046875
IMAGE 3.0,CO_GPP,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,38.80841015625,39.19037109375,36.498609375,31.4105390625,28.1051796875,26.116740234375,25.41133984375,25.750075195312498,26.088810546875,25.41671484375,24.744619140625,23.947109375,23.149599609375,22.5107001953125,21.87180078125,20.9197607421875,19.967720703125
IMAGE 3.0,CO_NDCplus,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,39.401078125,40.32441015625,39.23437109375,35.701140625,33.23580859375,31.6703203125,31.7166796875,32.9429453125,34.1692109375,34.98414453125,35.799078125,36.6385390625,37.478,36.996539062500005,36.515078125,34.173689453125,31.83230078125
IMAGE 3.0,EN_INDCi2030_1000,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.5140703125,39.0856015625,29.486599609375,28.1785,25.88076953125,23.5972890625,22.26482421875,20.932359375,19.480604492187503,18.028849609375,18.635259765625,19.241669921875,20.32808984375,21.414509765625,20.7331845703125,20.051859375
IMAGE 3.0,EN_INDCi2030_1000f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.59123046875,39.18226953125,32.402599609375,28.4732890625,26.1332890625,26.01269921875,24.2822841796875,22.551869140625,18.157554687500003,13.763240234375,9.143885498046876,4.52453076171875,3.059676879882815,1.59482299804688,1.60471752929688,1.61461206054688
IMAGE 3.0,EN_INDCi2030_1200,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.51321875,39.08469921875,30.76308984375,27.71126953125,25.58001953125,24.1872109375,23.509520507812503,22.831830078125,21.9751103515625,21.118390625,21.428495117187506,21.738599609375,21.6087802734375,21.4789609375,20.4862001953125,19.493439453125
IMAGE 3.0,EN_INDCi2030_1200f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.59123046875,39.18226953125,33.956609375,30.19775,26.904189453125,25.8874609375,25.34160546875,24.79575,24.719875,24.644,25.2101650390625,25.776330078125,24.650099609375,23.523869140625,21.525109375,19.526349609375
IMAGE 3.0,EN_INDCi2030_1400,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.51321875,39.08462890625,31.834720703125,28.40691015625,27.477150390625,27.80748046875,27.063134765625,26.3187890625,25.3495498046875,24.380310546875,24.0032998046875,23.6262890625,23.023634765625,22.42098046875,21.2744951171875,20.128009765625
IMAGE 3.0,EN_INDCi2030_1400f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.59123046875,39.18226953125,33.91191015625,30.172169921875,27.30926953125,27.58005078125,27.570060546875,27.5600703125,26.306504882812497,25.052939453125,25.5349697265625,26.017,24.826125,23.63525,21.91035546875,20.1854609375
IMAGE 3.0,EN_INDCi2030_3000,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.59123046875,39.18226953125,35.934140625,35.35425,34.0832109375,34.0617890625,34.345119140625,34.62844921875,32.90596484375,31.18348046875,29.4368505859375,27.690220703125,26.7114755859375,25.73273046875,24.991220703125,24.2497109375
IMAGE 3.0,EN_INDCi2030_3000f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.59123046875,39.18226953125,35.934140625,35.35425,34.0832109375,34.0617890625,34.345119140625,34.62844921875,32.90596484375,31.18348046875,29.4368505859375,27.690220703125,26.7114755859375,25.73273046875,24.991220703125,24.2497109375
IMAGE 3.0,EN_INDCi2030_800f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.59123046875,39.18226953125,29.5907890625,28.296880859375,25.9095390625,22.910400390625,20.26133984375,17.612279296875,14.236814453125,10.861349609375,9.8384658203125,8.81558203125,8.597490234375002,8.3793984375,7.6623076171875,6.945216796875
IMAGE 3.0,EN_INDCi2100,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,39.09926953125,39.59123046875,39.18376171875,36.5689296875,35.76344140625,35.42366015625,36.196671875,37.508150390625005,38.81962890625,38.290869140625006,37.762109375,36.3244140625,34.88671875,33.4272890625,31.967859375,30.422529296875,28.87719921875
IMAGE 3.0,EN_NPi2020_1000,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.0976015625,38.4391015625,36.01641015625,28.980060546875,26.96666015625,25.170619140625,24.911859375,24.81357421875,24.7152890625,23.3697197265625,22.024150390625,22.1807705078125,22.337390625,22.533280273437494,22.729169921875,21.038790039062494,19.34841015625
IMAGE 3.0,EN_NPi2020_1000f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.0974296875,38.0429609375,34.497328125,28.91169921875,26.1895703125,24.381109375,24.717640625,24.5034951171875,24.289349609375,24.211280273437502,24.1332109375,24.3326103515625,24.532009765625,24.358544921875,24.185080078125,22.9791953125,21.773310546875
IMAGE 3.0,EN_NPi2020_1200,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.0979609375,39.532171875,36.0632890625,30.499970703125,27.418919921875,25.54576953125,24.8917109375,24.8055859375,24.7194609375,23.752345703125,22.78523046875,22.4474052734375,22.109580078125,21.661280273437495,21.21298046875,20.4077998046875,19.602619140625
IMAGE 3.0,EN_NPi2020_1200f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.0976015625,38.191,35.03633984375,29.43173046875,27.1371796875,26.879419921875,26.394669921875,26.1198544921875,25.8450390625,25.0524296875,24.2598203125,24.347259765625,24.43469921875,24.66657421875,24.89844921875,24.17089453125,23.44333984375
IMAGE 3.0,EN_NPi2020_1400,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.0980703125,39.53098046875,36.5931796875,31.896060546875,28.512880859375,27.481130859375,27.26730078125,26.746044921875,26.2247890625,25.2601494140625,24.295509765625,23.2328701171875,22.17023046875,21.306890625,20.44355078125,19.790400390625003,19.13725
IMAGE 3.0,EN_NPi2020_1400f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.09791015625,38.4471015625,35.8868203125,31.12630078125,28.369810546875,27.08694921875,27.47255078125,27.249435546875,27.0263203125,26.253080078125,25.47983984375,25.191434570312506,24.903029296875,24.8448896484375,24.78675,24.127455078125003,23.46816015625
IMAGE 3.0,EN_NPi2020_3000,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.1338984375,39.0659609375,38.47187890625,35.65551171875,34.39221875,33.3453203125,33.64998046875,33.965265625,34.28055078125,32.6432607421875,31.005970703125,29.27317578125,27.540380859375,26.552705078125,25.565029296875,24.9579248046875,24.3508203125
IMAGE 3.0,EN_NPi2020_3000f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.1338984375,39.0659609375,38.47187890625,35.65551171875,34.39221875,33.3453203125,33.64998046875,33.965265625,34.28055078125,32.6432607421875,31.005970703125,29.27317578125,27.540380859375,26.552705078125,25.565029296875,24.9579248046875,24.3508203125
IMAGE 3.0,EN_NPi2020_600f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.09705078125,38.54676953125,32.337849609375,28.233390625,25.3847890625,20.816029296875,17.3908203125,14.704240234375,12.01766015625,9.902516113281251,7.7873720703125,8.2952783203125,8.8031845703125,9.173480957031249,9.54377734375,8.61630859375,7.68883984375
IMAGE 3.0,EN_NPi2020_800,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.09737109375,38.05626171875,33.811421875,28.927609375,26.834439453125,21.6222890625,17.9527890625,14.61295458984375,11.2731201171875,10.0163720703125,8.7596240234375,11.827787109375,14.8959501953125,17.67347021484375,20.450990234375,20.1015146484375,19.7520390625
IMAGE 3.0,EN_NPi2020_800f,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,39.0974296875,38.0432109375,34.49780859375,28.6413203125,25.894130859375,24.22673046875,23.109720703125,23.611490234375,24.113259765625,23.970439453125,23.827619140625,23.824294921875,23.820970703125,22.4732158203125,21.1254609375,19.76275,18.4000390625
IMAGE 3.0,EN_NPi2100,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,39.09880859375,40.46853125,39.87776953125,37.5475390625,36.8479296875,36.538578125,37.42596875,38.773564453125005,40.12116015625,39.438125,38.75508984375,37.14664453125,35.53819921875,34.028000000000006,32.51780078125,31.0784853515625,29.639169921875
IMAGE 3.0,EN_NoPolicy,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,39.5487109375,41.24253125,40.5351796875,37.038609375,34.1439609375,31.816419921875,31.306119140625,31.9858193359375,32.66551953125,33.06533984375,33.46516015625,33.597820312500005,33.73048046875,33.08741015625,32.44433984375,31.1802900390625,29.916240234375
IMAGE 3.0.1,ADVANCE_2020_1.5C-2100,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.38955078125,32.084470703125,30.79894921875,28.168650390625,25.628509765625,23.283310546875,21.097060546875,18.494369140625,15.013509765625,11.11151953125,7.79822314453125,5.437376953125,4.26735302734375,3.76381298828125,3.59807788085938,3.53548095703125,3.73527587890625
IMAGE 3.0.1,ADVANCE_2020_Med2C,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.72605859375,38.0704609375,34.92505859375,29.466130859375,26.5275,24.7886796875,24.327599609375,24.45780078125,24.534740234375,23.724740234375,22.533869140625,22.155279296875,23.25733984375,24.534099609375,25.519869140625,26.21108984375,26.0137109375
IMAGE 3.0.1,ADVANCE_2020_WB2C,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,38.68225,35.3295390625,31.2746796875,27.663919921875,26.442259765625,25.97819921875,26.58801953125,27.643939453125,27.91251953125,26.776119140625,25.375810546875,24.2865703125,23.3731796875,22.6041796875,21.8225,20.996580078125,20.147759765625
IMAGE 3.0.1,ADVANCE_2030_Med2C,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.7253515625,39.247328125,38.47176171875,33.38244140625,29.652849609375,26.009689453125,24.98433984375,26.1419296875,27.616029296875,27.953529296875,27.810900390625,27.7947890625,27.189380859375,26.07348046875,24.97808984375,23.83233984375,22.563349609375
IMAGE 3.0.1,ADVANCE_2030_WB2C,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.68073828125,39.076171875,38.29487109375,28.43526953125,23.055759765625,19.562279296875,17.37266015625,14.9226298828125,12.12333984375,9.4504296875,7.14393505859375,5.13468212890625,3.68968798828125,2.864583984375,2.42261108398437,2.160875,2.04378100585937
IMAGE 3.0.1,ADVANCE_INDC,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,38.7253515625,39.24730859375,38.46033984375,34.56969921875,31.92398046875,29.7709609375,28.50269921875,28.098490234375,27.559330078125,26.719599609375,25.874939453125,25.570779296875,25.59376953125,25.828349609375,25.8099296875,25.349580078125,24.45730078125
IMAGE 3.0.1,ADVANCE_NoPolicy,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,39.74458984375,41.44519921875,40.793140625,37.38546875,34.44278125,31.9850390625,31.311859375,31.636330078125,32.0880390625,32.229759765625,32.325359375,32.54275,32.51219921875,32.269580078125,31.7607890625,30.840640625,29.669279296875
IMAGE 3.0.1,ADVANCE_Reference,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,38.7252890625,39.688,39.19287890625,35.5750390625,32.94953125,30.868369140625,30.153359375,30.072189453125,29.904529296875,29.406259765625,28.989759765625,28.969369140625,29.099779296875,29.164080078125,28.921830078125,28.260640625,27.268869140625
IMAGE 3.0.1,EMF30_BCOC-EndU,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,39.7322109375,41.57776171875,41.065921875,37.69530078125,34.93725,32.6102890625,31.7766796875,32.001160156249995,32.225640625,32.30255078125,32.3794609375,32.64130078125,32.903140625,32.567555664062496,32.231970703125,31.1970751953125,30.1621796875
IMAGE 3.0.1,EMF30_Baseline,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,39.7322109375,41.57775,41.0647890625,37.69023046875,34.91516015625,32.553470703125,31.684859375,31.858915039062506,32.032970703125,32.086470703125,32.139970703125,32.4178056640625,32.695640625,32.396490234375,32.09733984375,31.09233984375,30.08733984375
IMAGE 3.0.1,EMF30_CH4-Only,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,39.7322109375,41.57775,41.0647890625,37.69023046875,34.91516015625,32.553470703125,31.684859375,31.858915039062506,32.032970703125,32.086470703125,32.139970703125,32.4178056640625,32.695640625,32.396490234375,32.09733984375,31.09233984375,30.08733984375
IMAGE 3.0.1,EMF30_ClimPolicy,P2,Final Energy|Industry|Solids|Coal,EJ/yr,34.89919921875,33.21075,30.969859375,27.08651953125,24.80766015625,23.67844921875,23.688259765625,25.094689453125,26.501119140625,26.8721943359375,27.24326953125,26.966044921875,26.6888203125,23.093134765625,19.49744921875,16.28245947265625,13.0674697265625
IMAGE 3.0.1,EMF30_ClimPolicy+SLCF,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,34.89919921875,33.21078125,30.97008984375,27.0890703125,24.81305078125,23.689369140625,23.70766015625,25.134740234375,26.5618203125,26.9523046875,27.3427890625,27.078884765625,26.81498046875,23.2712900390625,19.727599609375,16.58352978515625,13.4394599609375
IMAGE 3.0.1,EMF30_SLCF,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,39.7322109375,41.57776171875,41.065921875,37.69530078125,34.93725,32.6102890625,31.7766796875,32.001160156249995,32.225640625,32.30255078125,32.3794609375,32.64130078125,32.903140625,32.567555664062496,32.231970703125,31.1970751953125,30.1621796875
IMAGE 3.0.1,EMF30_Slower-Action,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,37.7744296875,38.62548828125,37.57251171875,33.008640625,30.527150390625,28.62523046875,27.31930078125,26.6148857421875,25.910470703125,25.063390625,24.216310546875,24.29278515625,24.369259765625,24.387125,24.404990234375,23.49685546875,22.588720703125
IMAGE 3.0.1,EMF30_Slower-Action+SLCF,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,37.7744296875,38.62551171875,37.57362890625,33.01362109375,30.540640625,28.657259765625,27.376380859375,26.731140625,26.085900390625,25.2535205078125,24.421140625,24.4731904296875,24.525240234375,24.494975585937503,24.4647109375,23.536200195312503,22.607689453125
IMAGE 3.0.1,EMF30_Slower-to-faster,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,38.0590390625,38.99953125,38.05176171875,28.869119140625,26.845099609375,26.55705078125,26.129009765625,24.9042744140625,23.6795390625,19.66811962890625,15.6567001953125,12.0056298828125,8.3545595703125,6.430559326171875,4.50655908203125,3.819197509765625,3.1318359375
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,38.0590390625,38.9996015625,38.0521796875,28.87055078125,26.84719921875,26.564380859375,26.192529296875,25.060349609375,23.928169921875,19.93246484375,15.936759765625,12.249755859375,8.562751953125,6.564640380859375,4.56652880859375,3.8562188720703143,3.14590893554688
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF+HFC,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,38.0590390625,38.9996015625,38.0521796875,28.87055078125,26.84719921875,26.564380859375,26.192529296875,25.060349609375,23.928169921875,19.93246484375,15.936759765625,12.249755859375,8.562751953125,6.564640380859375,4.56652880859375,3.8562188720703143,3.14590893554688
IMAGE 3.0.1,IMA15-AGInt,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.44869140625,31.2503203125,30.4317890625,27.222369140625,24.65841015625,22.586900390625,20.33244921875,17.2645546875,14.19666015625,10.905468994140625,7.61427783203125,5.989930419921874,4.3655830078125,4.25293994140625,4.140296875,4.38936181640625,4.6384267578125
IMAGE 3.0.1,IMA15-Def,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.44748046875,31.253689453125,30.438279296875,26.9488203125,23.8555,21.627970703125,19.310759765625,16.237654785156252,13.1645498046875,10.037057373046874,6.90956494140625,5.362539916992191,3.81551489257813,3.65159899902344,3.48768310546875,3.759599609375,4.03151611328125
IMAGE 3.0.1,IMA15-Eff,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,31.7327109375,28.460529296875,26.032,20.802169921875,15.086009765625,11.6912900390625,9.77228515625,8.65790869140625,7.5435322265625,6.975922607421875,6.40831298828125,5.96897802734375,5.52964306640625,5.165425048828125,4.80120703125,4.427130493164064,4.05305395507813
IMAGE 3.0.1,IMA15-LiStCh,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.4361484375,31.211419921875,30.387490234375,27.184380859375,24.63026953125,22.72444921875,20.521369140625,17.41140966796875,14.3014501953125,10.92347509765625,7.5455,5.790278442382815,4.03505688476563,3.9364530029296896,3.83784912109375,4.1796630859375,4.52147705078125
IMAGE 3.0.1,IMA15-LoNCO2,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.44869140625,31.2503203125,30.4317890625,27.222369140625,24.658099609375,22.730689453125,20.47216015625,17.370395019531248,14.2686298828125,10.975591552734375,7.68255322265625,6.033343505859375,4.3841337890625,4.3844628906250005,4.3847919921875,4.701286376953125,5.01778076171875
IMAGE 3.0.1,IMA15-Pop,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.2989609375,30.993349609375,29.95658984375,26.397330078125,23.5464609375,21.238279296875,18.868529296875,15.942259765625,13.015990234375,9.961287109375,6.906583984375,5.350530517578125,3.79447705078125,3.416009033203125,3.037541015625,2.9109830322265653,2.78442504882813
IMAGE 3.0.1,IMA15-RenElec,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.73819921875,31.79116015625,30.965759765625,27.8642890625,24.300599609375,20.2190390625,17.430669921875,13.819475097656252,10.2082802734375,7.331346191406251,4.454412109375,3.76703759765625,3.0796630859375,3.3311865234375,3.5827099609375,4.442916015625,5.3031220703125
IMAGE 3.0.1,IMA15-TOT,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.04194921875,28.77276953125,25.65251953125,20.755580078125,15.150599609375,11.756349609375,10.06375,9.416553222656251,8.7693564453125,8.312790283203125,7.85622412109375,7.595455078125,7.33468603515625,7.328931396484375,7.3231767578125,7.0335693359375,6.7439619140625
IMAGE 3.2,SSP1-baseline,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,40.64644921875,42.34030078125,41.82376171875,36.7535390625,32.167349609375,29.11451953125,26.047330078125,23.50648046875,21.66626953125,20.19094921875,18.234740234375,16.0193095703125,13.81551953125,12.01533984375,10.30916015625,8.6712333984375,7.1469921875
IMAGE 3.2,SSP1_SPA1_19I_D,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.64644921875,38.05528125,33.72412109375,27.382380859375,22.621580078125,18.9001796875,16.623279296875,15.4778203125,14.3221103515625,12.82233984375,10.92123046875,9.0989072265625,7.47343798828125,6.1551318359375,4.976583984375,3.80697094726562,2.91347192382813
IMAGE 3.2,SSP1_SPA1_19I_D_LB,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.64644921875,33.454390625,28.823529296875,22.44673046875,16.346759765625,11.7889697265625,8.9967412109375,7.867615234375,7.0991669921875,6.701291015625,6.059958984375,5.2933359375,4.35831201171875,3.5522109375,3.02396606445313,2.55490502929687,2.10728588867187
IMAGE 3.2,SSP1_SPA1_19I_LI,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.6417109375,35.721828125,33.1739296875,26.3908203125,21.072400390625,16.13825,12.765400390625,11.30558984375,9.903150390625,8.30259765625,6.6444248046875,5.310626953125,4.33019921875,3.48301708984375,2.72196606445313,2.05298510742188,1.57099194335938
IMAGE 3.2,SSP1_SPA1_19I_LIRE,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.6526484375,36.4439296875,33.0339609375,24.572470703125,17.880220703125,11.8755400390625,7.90164306640625,5.7174501953125,4.19156787109375,3.2302060546875,2.73280004882813,2.39340307617188,2.28449096679687,2.3077119140625,2.48324291992187,2.46880395507812,2.34356909179688
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.6526484375,33.83123828125,29.056689453125,22.97019921875,16.2152900390625,10.3308701171875,6.6349677734375,4.99101904296875,3.84490087890625,3.42730590820313,3.32644506835938,2.94302709960937,2.69650610351562,2.43582299804687,2.49929907226563,2.45878491210938,2.31763403320313
IMAGE 3.2,SSP1_SPA1_19I_RE,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.64583984375,35.0953984375,32.80480078125,23.91575,17.163330078125,11.22075,7.46860009765625,5.3922578125,4.05228002929687,3.1027958984375,2.7175830078125,2.4390458984375,2.32020288085937,2.4724990234375,2.71042700195312,2.61357006835938,2.37297607421875
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.64583984375,33.3200390625,28.889009765625,22.888919921875,16.1099501953125,10.449849609375,6.87941796875,5.196453125,3.86445288085938,3.1784208984375,2.97218701171875,2.621541015625,2.2998779296875,2.0490458984375,1.83579895019531,1.52568798828125,1.24324694824219
IMAGE 3.2,SSP1_SPA1_26I_D,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.64644921875,38.090109375,34.9712109375,28.692220703125,23.98851953125,20.714009765625,18.52251953125,17.1622109375,15.841849609375,14.55283984375,12.8036298828125,10.9976103515625,9.4035263671875,8.13206787109375,6.886423828125,5.6766630859375,4.6057939453125
IMAGE 3.2,SSP1_SPA1_26I_LI,P2,Final Energy|Industry|Solids|Coal,EJ/yr,40.6417109375,35.840578125,36.3045703125,28.488310546875,22.987599609375,18.22551953125,14.9788203125,13.0194599609375,11.20441015625,9.757390625,8.284099609375,6.92276318359375,5.8417890625,4.83630078125,3.798294921875,2.92506909179688,2.1817109375
