Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.2,EN_NPi2020_1000f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,31794.6789,28713.554,29114.364,28012.5759,25715.1853,22889.6216,19368.818,15205.1674,9617.5728,5192.5887,1159.744,-2420.6444,-5375.1497,-7404.6281,-7892.2383,-7937.4602
AIM/CGE 2.2,EN_NPi2020_1200,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,31623.3804,28343.2081,28736.9123,27622.6761,25296.4111,22433.564,18855.6822,14302.6699,8886.8176,4542.0844,2445.3869,2241.3523,1995.5725,1764.0692,1546.4223,1351.1699
AIM/CGE 2.2,EN_NPi2020_1200f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,32591.8518,30422.9299,30740.57,29657.4196,27491.0896,24873.172,21652.9194,18384.7426,13836.4396,8698.5456,4336.3291,345.2173,-2982.1993,-4893.9997,-5389.688,-5549.7184
AIM/CGE 2.2,EN_NPi2020_1400,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,32857.4901,30982.0361,31285.0534,30250.4639,28135.1235,25565.0937,22412.3154,19206.7877,15362.8851,9953.9413,5435.894,2286.955,2131.3385,1918.6945,1708.1141,1509.1224
AIM/CGE 2.2,EN_NPi2020_1400f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,33261.5334,31835.7252,32055.4293,31049.2532,28998.8714,26527.083,23499.1185,20409.8558,16858.1408,11925.407,7122.545,2844.3808,-535.0478,-2237.7874,-2527.4995,-2743.7193
AIM/CGE 2.2,EN_NPi2020_1600,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,34020.3995,32965.4576,33112.7865,32341.4755,30772.7294,28488.9419,25697.095,22816.7929,19472.0315,15755.608,10886.6939,6227.6003,2951.511,2233.9403,2025.9561,1807.2289
AIM/CGE 2.2,EN_NPi2020_1600f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,34020.3995,32965.4576,33112.7865,32341.4755,30772.7294,28488.9419,25697.095,22816.7929,19472.0315,15755.608,10886.6939,6227.6003,2951.511,1555.0536,1349.0113,1131.4262
AIM/CGE 2.2,EN_NPi2020_1800,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,34686.0886,34473.8419,34332.7129,33558.9346,32163.5183,30023.3657,27409.7005,24696.2436,21505.4982,17954.643,13731.5139,8867.0565,5995.8343,5136.3695,4949.3008,4726.9513
AIM/CGE 2.2,EN_NPi2020_1800f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,34686.0886,34473.8419,34332.7129,33558.9346,32163.5183,30023.3657,27409.7005,24696.2436,21505.4982,17954.643,13731.5139,8867.0565,5995.8343,5136.3695,4949.3008,4726.9513
AIM/CGE 2.2,EN_NPi2020_300f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30362.6207,22898.3639,17881.9538,16522.8529,13383.5308,8525.1148,3499.2055,-854.1359,-4365.6241,-6537.6606,-7334.842,-7684.7708,-7950.7593,-8211.5412,-8438.1648,-8625.8635
AIM/CGE 2.2,EN_NPi2020_400f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30362.6207,23153.325,19656.7306,19053.3988,16689.6162,11546.236,5996.5011,1217.5937,-2669.6414,-5679.6454,-7378.8935,-7757.3338,-7904.5553,-8142.7061,-8379.4938,-8581.3956
AIM/CGE 2.2,EN_NPi2020_500f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30362.6207,23826.9602,21503.894,21075.3359,18675.3247,14617.4121,8594.1041,3453.3915,-791.4578,-4194.7947,-6712.5428,-7845.4508,-7861.6568,-8018.6947,-8255.5148,-8481.1587
AIM/CGE 2.2,EN_NPi2020_600,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30362.6207,22898.3639,16987.5155,12955.0281,9077.0426,5067.3906,4445.6212,3902.8424,3353.7533,2866.2664,2445.1092,2091.3917,1801.6611,1565.0632,1370.7598,1210.6434
AIM/CGE 2.2,EN_NPi2020_600f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30399.7198,24702.6389,23346.9651,22827.531,20378.3161,16993.1653,10997.5538,5729.0713,1347.2992,-2371.092,-5437.4697,-7380.7973,-7875.4612,-7943.3138,-8144.2593,-8378.5681
AIM/CGE 2.2,EN_NPi2020_700,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30362.6207,22898.3639,18385.8324,17351.4688,14738.7915,9638.1099,4428.0366,3484.4213,3020.4487,2598.7512,2223.7688,1903.9036,1640.6847,1425.6549,1249.2641,1104.5567
AIM/CGE 2.2,EN_NPi2020_700f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30621.8052,25732.7896,25281.9444,24288.884,21812.6206,18565.4686,13480.3668,7897.164,3434.8895,-493.966,-3860.2429,-6521.7681,-7865.8411,-7849.2142,-7975.0814,-8205.2419
AIM/CGE 2.2,EN_NPi2020_800,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30362.6207,23536.9439,20790.5296,20425.4988,18001.5429,13542.687,7673.7389,2900.6154,2560.5188,2264.4687,1982.606,1717.3124,1489.5557,1305.0686,1157.3436,1038.6031
AIM/CGE 2.2,EN_NPi2020_800f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30940.5324,26722.585,26642.965,25516.1063,23093.8725,20010.5261,16032.4661,10222.5048,5520.1473,1442.4984,-2189.4305,-5228.7748,-7289.8623,-7813.7334,-7862.1106,-8051.8281
AIM/CGE 2.2,EN_NPi2020_900,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,30399.7198,24702.6389,23346.9651,22827.531,20378.3161,16993.1653,10997.5538,5729.0713,2618.3021,2397.6974,2132.3618,1868.3199,1622.3532,1408.4813,1230.6529,1089.9229
AIM/CGE 2.2,EN_NPi2020_900f,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,31369.004,27760.4775,27953.5774,26846.2987,24479.071,21532.5305,17824.814,12634.6473,7548.6784,3301.7215,-572.7487,-3891.9227,-6511.1276,-7880.832,-7863.0627,-7984.3379
AIM/CGE 2.2,EN_NPi2100,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39016.614,42488.3156,45585.0393,48407.3506,50856.1023,52474.7842,53272.4547,54404.7023,55517.8079,56786.5207,58656.3117,60527.201,62234.5976,63898.6172,65446.1858,66829.8971,68070.7114
AIM/Hub-Global 2.0,1.5C,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37926.3833,30587.0811,23481.1266,16121.9288,10007.8967,5984.5401,4719.3787,3265.8028,235.2539,-2699.6603,-3000.4684,-3219.2252,-4532.4996,-4725.1743,-4957.8407,-5166.5695,-5389.0302
AIM/Hub-Global 2.0,2.5C,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37953.1262,38542.4461,39586.4411,40360.5134,40899.8825,39282.7823,36988.1983,35294.6465,33332.3426,31566.63,29645.6332,27715.6476,25568.4334,23540.1672,21485.0461,19684.127,17931.7874
AIM/Hub-Global 2.0,2C,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37953.1262,35409.712,34826.4462,33921.4067,32404.2706,29830.1264,26994.498,24580.9966,21823.9794,19342.1091,16901.4546,15238.653,13636.2075,12173.1182,10751.1947,9666.895,8639.7224
AIM/Hub-Global 2.0,Baseline,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38648.6013,41390.1963,43433.9113,45240.0013,46700.1293,46996.3001,46868.0893,47458.5491,48376.2825,49703.4894,51121.2619,52118.288,52935.6034,53493.5328,52923.4283,52506.6955,52589.7562
AIM/Hub-Global 2.0,WB2C,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37926.6782,32770.6516,25144.5511,19477.8775,18487.9227,17455.2247,16840.3413,15091.2155,12879.8296,10263.7247,7587.6894,4543.8153,1631.1046,-1765.971,-4449.9444,-4566.9908,-4667.2922
C-ROADS-5.005,Ratchet-1.5-allCDR,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36319.2,35916.9,34876.3,28901.4,23861.0,19445.7,15632.7,12018.5,8922.82,6376.54,4428.48,2940.36,1756.11,673.592,-199.454,-810.545,-1248.7
C-ROADS-5.005,Ratchet-1.5-limCDR,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36184.3,36677.0,29289.3,22789.8,17281.2,12723.4,9171.07,6413.45,4442.51,2995.79,1918.44,1237.71,794.965,453.695,196.136,42.797,11.9639
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36139.9,30664.9,18189.6,9793.39,4833.1,2006.42,497.168,56.6326,21.1226,8.41941,0.625578,0.02,0.02,0.02,0.02,0.02,0.02
C-ROADS-5.005,Ratchet-1.5-noCDR,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36184.3,36677.0,23224.0,13017.0,6739.64,3105.2,1072.94,143.214,29.3093,11.4832,2.58081,0.02,0.02,0.02,0.02,0.02,0.02
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36139.9,28797.7,13650.4,5452.2,1606.33,105.065,22.2908,4.73845,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
C-ROADS-5.005,Reference,P1,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39299.5,43933.4,48603.1,53200.7,57678.2,62021.5,66208.9,70222.3,74081.0,77840.6,81558.1,85263.5,88976.5,92726.0,96540.0,100419.0,104327.0
C3IAM 1.0,SSP1_5.0,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,32331.9713139534,34550.7784136661,36964.2951751182,38569.3275073993,38984.7140653871,38684.8823104068,38432.2234600023,36931.8764313806,36480.3599740821,35885.5927193314,35807.5919136967,35661.2131382686,35485.7011309376,34757.376315734,34162.9368161497,33270.1605948723,32472.2413724544
C3IAM 1.0,SSP1_BAU,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38182.664945375,40367.461647078,43087.3704606336,45470.6446748812,46127.9323111006,46473.3689277082,47158.8321818256,47199.4327596559,47234.0872233955,46653.8453728937,46612.8316049735,46527.1795825276,46622.3308898124,45495.2047780368,44453.4792002576,42989.6056506327,41606.0348143612
C3IAM 1.0,SSP1_NDC,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37318.724882299,39828.4770554264,42939.5961334335,45316.6839323927,45988.504473116,46350.7484363062,47052.5169670506,47096.7146624406,47149.8729096186,46585.6589132538,46556.3358036763,46479.2724227591,46580.7875714448,45460.5344532608,44424.3488800949,42965.3956996852,41585.7859826993
C3IAM 1.0,SSP2_5.0,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,33108.3295355725,34289.3435731567,35628.3130085799,35837.7972979819,35801.6238475735,35089.6511554448,34515.2178880975,34153.5266932816,33617.2642699626,33246.5370737278,33093.659116719,32922.453669958,32956.3088579881,32706.1140882932,32466.4742277756,32102.4097013579,31765.3844440564
C3IAM 1.0,SSP2_BAU,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39213.9526783749,41447.1365147216,44130.4141520244,46237.3895828568,47817.638779506,48874.0805530942,50374.003418873,52479.8171440118,54443.0070892293,56348.7455449438,58567.5413602194,60716.6358606459,64209.4631444647,66805.3063948247,69705.5026520515,72536.2910888575,75660.7507930979
C3IAM 1.0,SSP2_NDC,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36829.0203978056,39277.3772897855,42201.260208584,44230.6672276996,45834.6775081172,46894.4311117214,48359.1244316232,50396.1990593198,52273.4544060209,54126.876893352,56290.8251720414,58395.4659108661,61722.9546195049,64253.0005245388,67076.7656588726,69830.1350288275,72863.8982420733
C3IAM 1.0,SSP3_5.5,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36309.9911301819,38646.6933834832,41287.1105124576,42422.0102345245,43166.6042303616,42915.1705562276,42691.313668146,42864.9936668431,42103.995598485,40913.4435194696,39410.0231494183,37818.1833679998,35852.2411022423,33479.3736982139,31236.6655893949,28960.7969010727,26647.2662869463
C3IAM 1.0,SSP3_BAU,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,41317.9451311203,44390.3605510448,48029.3220157493,50597.0520642416,52672.4175118647,53926.9405422389,55586.0838462834,59207.8806416111,61699.4743180937,64175.2706619751,66858.8673365884,69777.6610218117,73293.4572546263,76321.8301653908,79545.3137083774,83082.3916756469,86892.8362576586
C3IAM 1.0,SSP3_NDC,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37066.7333045074,39815.0198493961,43075.4385906488,45356.1244188566,47331.7611536954,48471.8851678202,49907.8124884004,52717.6838931436,54729.3168398896,56691.4869152799,58779.099213046,61000.2277584798,63499.5980958745,65589.1694710461,67755.3400012586,70116.2494555039,72583.6346872346
C3IAM 2.0,2C-hybrid,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,33598.9202031766,25900.9727327574,18777.5405157192,16820.3794644062,15736.0789036081,15588.0199522715,15588.441212123,15460.6597545695,15436.4961291333,15342.610611371,15316.552173136,15117.8584211981,14706.5754908475,13379.3050503496,10489.4498084221,7395.64853489548,4734.42041178671
C3IAM 2.0,2C-normal,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,33576.7213258321,25871.805227662,17023.4477797999,14606.3900685369,14047.7817641338,13470.8625312372,13182.2706698378,12856.1789850907,13089.7071619718,12889.6101054566,12818.3104653942,12699.3034514239,12668.9443436963,12598.5413688243,12614.830833347,12609.6355512473,12676.3923421937
C3IAM 2.0,2C-with BECCS,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35921.2924569881,25874.7942609903,17021.796744681,16798.5574248623,15741.9490842727,14817.9020516007,14289.1457230719,14325.5456178465,14457.3673869477,14501.8589465497,14574.1273649618,14420.4747269948,14224.7525836866,12877.710959267,9612.36193118266,6706.54181428078,4642.66848884896
C3IAM 2.0,2C-with CCS,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,33598.9163201134,25900.9543345777,18777.500780792,16820.3134098201,15736.2475831813,15588.8996799318,15592.9401296154,15475.9588351361,14847.0718790666,14313.128071478,13989.8260379208,13674.8593790515,13498.6702953892,13301.8252550922,13213.5412624577,13109.2367369065,13091.2474774751
C3IAM 2.0,SSP2 BAU,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,41797.8096486295,44416.1172694402,47534.2954211787,49064.7140499821,50881.8066041066,51511.9805598648,52322.4081071778,52710.8387928548,54427.5580396653,56066.5091321722,57750.8006832707,59878.6099021893,62410.3339617869,64685.4333969329,67281.6900467261,69643.0983525716,72294.8107290523
COFFEE 1.1,CO_2Deg2020,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,33468.870353,31138.6814125,27653.466724,25780.132698,22550.029707,17596.809277,12844.3555035,8091.90173,2380.5265285,-3330.848673,-7347.473056499999,-11364.09744,-13265.078915,-15166.06039,-16148.70159,-17131.34279
COFFEE 1.1,CO_2Deg2030,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,27476.170928,25551.547281,22277.615248,16847.918036,12209.1017975,7570.285559,2005.575534,-3559.134491,-7659.313042999999,-11759.491595,-13465.2946165,-15171.097638,-16233.015025,-17294.932412
COFFEE 1.1,CO_BAU,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,38965.9729575,40777.23987625,41844.277697,45049.196708,45395.024893,50344.268669,52132.1483165,53920.027964,56593.077032500005,59266.126101,60296.4527295,61326.779358,63507.015404,65687.25145,67555.86667399999,69424.481898
COFFEE 1.1,CO_Bridge,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,28955.1213339,24443.99937139,25078.987813,24715.888674,20238.424939,14708.178681,11400.4335415,8092.688402,4471.530650499999,850.372898999999,-3336.3178795000003,-7523.008658,-10200.6297175,-12878.250777,-14003.4777855,-15128.704794
COFFEE 1.1,CO_CurPol,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,37961.1947165,38979.92489365,38065.20988,39320.943296,39817.191994,39675.754965,41683.642477500005,43691.52999,45508.7451145,47325.960239,47188.1332895,47050.30634,46767.851085,46485.39583,45878.3370955,45271.278361
COFFEE 1.1,CO_GPP,P1d,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,28955.1213339,24443.99937139,25877.460475,26277.596468,23178.725467,20850.911114,20732.6144795,20614.317845,20255.6249355,19896.932026,19467.5739595,19038.215893,19121.800626,19205.385359,19379.8368775,19554.288396
COFFEE 1.1,CO_NDCplus,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,35070.836898,36110.988862,36469.472865,36081.346642,36488.6689625,36895.991283,38326.20365,39756.416017,40144.9275245,40533.439032,40193.7972545,39854.155477,39288.9405315,38723.725586
COFFEE 1.1,EN_INDCi2030_1000,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,26648.143053,24106.720571,20131.915072,14963.193357,10968.0058985,6972.81844,4401.7699285,1830.721417,1304.7587725000003,778.796128000001,621.421042000001,464.045956000001,293.0708135000005,122.095671
COFFEE 1.1,EN_INDCi2030_1000_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34450.891046,32486.9732156,32051.04301276,25716.116951,24206.967234,20989.980962,15542.221023,11438.460316,7334.699609,4678.3538015,2022.007994,1466.724136,911.440278,720.0982735,528.756269,323.93839400000047,119.120519000001
COFFEE 1.1,EN_INDCi2030_1000_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35308.817163,34503.8748616,33321.79361996,26477.951185,24024.794297,19686.755514,14979.782468,10873.231771,6766.681074,4271.213165,1775.745256,1277.5459995,779.346743,599.3698059999995,419.392868999999,271.4302474999995,123.467626
COFFEE 1.1,EN_INDCi2030_1000f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,30015.02038415,29717.4846564,28123.7969986,25157.63779915,20607.01026325,16056.38272735,10578.079260375,5099.7757934,-754.1842935499999,-6608.1443805,-10432.828082225,-14257.51178395,-15437.352147549998,-16617.19251115
COFFEE 1.1,EN_INDCi2030_1000f_COV_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34450.891046,32486.9732156,32051.04301276,29015.27813,29141.396144,27609.86699,24294.216412,20267.848144,16241.479876,12130.3684935,8019.257111,1842.254033,-4334.749045,-9180.241012,-14025.732979,-15439.9011905,-16854.069402
COFFEE 1.1,EN_INDCi2030_1000f_NDCp,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35308.817163,34503.8748616,33321.79361996,29819.631859,29537.927841,27737.474534,24506.434347,20040.322196,15574.210045,10959.6546535,6345.099262,374.7308229999999,-5595.637616,-9745.6764095,-13895.715203,-15202.213959,-16508.712715
COFFEE 1.1,EN_INDCi2030_1200,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,27966.21307778,26546.34961638,23899.3707578,20241.71146259,16324.720690445,12407.7299183,9258.630386235,6109.53085417,3740.81219709,1372.09354001,892.713556505,413.333573,268.420479365,123.50738573
COFFEE 1.1,EN_INDCi2030_1200f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,30774.463264,31028.478454,29905.976601,27678.685869,24307.3181105,20935.950352,15694.4608595,10452.971367,4310.186606,-1832.598155,-7349.474445,-12866.350735,-14533.817876,-16201.285017
COFFEE 1.1,EN_INDCi2030_1400,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,30330.522375,30301.188977,28869.141896,26283.606107,22173.8150835,18064.02406,13665.4201295,9266.816199,5535.828421,1804.840643,1149.896417,494.952191,308.7531114999995,122.554031999999
COFFEE 1.1,EN_INDCi2030_1400f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,31560.405296,32023.780661,31488.697471,29517.487122,27562.2744965,25607.061871,20401.8298405,15196.59781,8423.225867,1649.853924,-4418.7455015000005,-10487.344927,-12779.796397,-15072.247867
COFFEE 1.1,EN_INDCi2030_1600,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,31357.044369,31727.587215,31067.576698,29104.200541,26963.024595,24821.848649,19794.628956,14767.409263,9155.6289505,3543.848638,2121.73497,699.621302,411.3469915000005,123.072681000001
COFFEE 1.1,EN_INDCi2030_1600f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,31932.497522,32689.087202,32331.498328,30854.134135,29645.9073945,28437.680654,24369.481478,20301.282302,13216.347752,6131.413202,-484.513414,-7100.44003,-9767.044359,-12433.648688
COFFEE 1.1,EN_INDCi2030_1800,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,31960.881696,32753.867047,32475.448008,31146.986275,29987.677281,28828.368287,25240.5751455,21652.782004,14961.507519,8270.233034,4838.3241685,1406.415303,765.009211,123.603119
COFFEE 1.1,EN_INDCi2030_1800f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,32554.36243,33514.121952,33253.262458,32104.44477,31203.208675,30301.97258,27940.9850865,25579.997593,18131.768953,10683.540313,3324.642194,-4034.255925,-6174.5026815,-8314.749438
COFFEE 1.1,EN_INDCi2030_2000,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,32689.161731,33973.462043,33730.542133,32761.974407,32290.753859,31819.533311,29793.586657,27767.640003,21389.0494575,15010.458912,8428.591264499999,1846.723617,993.6997439999996,140.675870999999
COFFEE 1.1,EN_INDCi2030_2000f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,32834.646957,34171.15484,33982.359453,33103.998593,32783.1791625,32462.359732,30601.5302285,28740.700725,22500.0253905,16259.350056,8429.803312,600.256568,-1966.16803,-4532.592628
COFFEE 1.1,EN_INDCi2030_2500,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,33370.278608,34762.552471,34857.013519,34534.890544,35274.312769,36013.734994,35043.92247,34074.109946,31477.231516,28880.353086,23010.694418,17141.03575,13758.9776095,10376.919469
COFFEE 1.1,EN_INDCi2030_2500f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,33370.278608,34762.552471,34857.013519,34534.890544,35274.312769,36013.734994,35043.92247,34074.109946,31477.231516,28880.353086,23010.694418,17141.03575,13758.9776095,10376.919469
COFFEE 1.1,EN_INDCi2030_400f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,24761.770248,22251.682908,18354.287946,12744.56226,7762.773492,2780.984724,-2216.4369835,-7213.858691,-9661.6996945,-12109.540698,-13873.905302,-15638.269906,-18448.956489,-21259.643072
COFFEE 1.1,EN_INDCi2030_500,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,5647.735763,2142.026321,1665.26837,1097.918113,1301.8562265,1505.79434,1287.2444369999998,1068.694534,994.3839094999996,920.073284999999,718.7144015,517.355518000001,320.8558765000005,124.356235
COFFEE 1.1,EN_INDCi2030_500f,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35206.4838975,35483.494334,35189.3890304,26689.91238645,23991.4892099,19831.86943115,14266.12414935,9635.8813589,5005.63856845,-142.8348510750002,-5291.3082706,-8642.181038875,-11993.05380715,-13771.277551925,-15549.5012967,-17817.1681082,-20084.8349197
