Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
COFFEE 1.1,CO_GPP,P1d,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,5374.4862099,62.92189039,112.656481,131.747071,136.759619,317.624529,341.3838065,365.143084,320.421873,275.700662,218.115999,160.531336,143.405901,126.280466,129.0947155,131.908965
COFFEE 1.1,CO_NDCplus,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,5941.881251,6085.044727,5843.975274,4566.62995,4481.7692185,4396.908487,4397.1823255,4397.456164,3655.878171,2914.300178,2809.418727,2704.537276,2684.917089,2665.296902
COFFEE 1.1,EN_INDCi2030_1000,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,1742.664561,775.869342,-324.72935,-582.994598,-772.8982865,-962.801975,-948.248096,-933.694217,-1021.492859,-1109.291501,-1264.4910525,-1419.690604,-1376.103213,-1332.515822
COFFEE 1.1,EN_INDCi2030_1000_COV_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,10827.996454,8893.6733936,7105.09551376,1655.382891,1039.783211,39.615937,-430.537985,-602.4561385,-774.374292,-759.7469235,-745.119555,-926.335686,-1107.551817,-1178.342004,-1249.132191,-1257.337491,-1265.542791
COFFEE 1.1,EN_INDCi2030_1000_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11026.267239,9789.8895866,7431.26669296,1465.178419,552.121372,-460.65354,-583.613436,-682.2188755,-780.824315,-736.6696465,-692.514978,-842.9558360000001,-993.396694,-1143.577863,-1293.759032,-1303.2591515,-1312.759271
COFFEE 1.1,EN_INDCi2030_1000f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,3576.04785805,3108.0582384,2407.85075,1002.3383184,242.52012982500003,-517.29805875,-558.8625346,-600.42701045,-409.7179211,-219.00883175,12.916703250000012,244.84223825,309.493856925,374.1454756
COFFEE 1.1,EN_INDCi2030_1000f_COV_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,10827.996454,8893.6733936,7105.09551376,3562.457685,3437.233299,2863.163215,1434.005416,338.0561560000001,-757.893104,-861.9093375,-965.925571,-724.478342,-483.031113,-226.8785735,29.273966,140.03150499999998,250.789044
COFFEE 1.1,EN_INDCi2030_1000f_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11026.267239,9789.8895866,7431.26669296,3158.802481,2810.593519,2272.918002,940.796049,110.2407865,-720.314476,-778.7054035,-837.096331,-560.8313855,-284.56644,-38.8281715,206.910097,271.5723935,336.23469
COFFEE 1.1,EN_INDCi2030_1200,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,2722.23153921,2113.03114266,1492.97361141,646.39636236,-71.84844385499991,-790.09325007,-879.8628588199999,-969.63246757,-991.594327715,-1013.55618786,-1208.629437645,-1403.70268743,-1444.90722718,-1486.11176693
COFFEE 1.1,EN_INDCi2030_1200f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,4110.361281,3909.690221,3410.872301,1899.651778,559.536936,-780.577906,-912.8975565,-1045.217207,-842.6676339999999,-640.118061,-477.93231,-315.746559,-44.22992499999998,227.286709
COFFEE 1.1,EN_INDCi2030_1400,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,3809.196651,3426.09418,2764.415632,1357.59819,242.0662789999999,-873.465632,-909.188887,-944.912142,-888.901377,-832.890612,-1078.844969,-1324.799326,-1360.787815,-1396.776304
COFFEE 1.1,EN_INDCi2030_1400f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,4489.277237,4326.416568,3976.994869,2589.117711,1486.8731965,384.628682,-221.5444265,-827.717535,-779.6955705,-731.673606,-586.75852,-441.843434,-186.39336849999995,69.0566970000001
COFFEE 1.1,EN_INDCi2030_1600,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,4331.816291,4149.444035,3705.570275,2271.348663,1148.031081,24.713499,-575.438604,-1175.590707,-1216.6984670000002,-1257.806227,-1306.254433,-1354.702639,-1427.8878605,-1501.073082
COFFEE 1.1,EN_INDCi2030_1600f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,4669.329889,4608.391042,4290.093362,3030.059388,2260.848075,1491.636762,315.52768400000014,-860.581394,-1052.0926085,-1243.603823,-1023.730658,-803.857493,-675.4520365,-547.04658
COFFEE 1.1,EN_INDCi2030_1800,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,4679.731196,4601.712369,4312.253907,3095.667103,2298.730493,1501.793883,335.58269799999994,-830.628487,-1017.3782245,-1204.127962,-1178.8645675,-1153.601173,-1280.289255,-1406.977337
COFFEE 1.1,EN_INDCi2030_1800f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,5116.574803,5137.023053,4770.603877,3509.2398,2752.694421,1996.149042,809.7618640000001,-376.625314,-770.2648979999999,-1163.904482,-1140.1882865,-1116.472091,-967.765198,-819.058305
COFFEE 1.1,EN_INDCi2030_2000,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,5180.392081,5276.487352,4901.312289,3720.100607,3094.83478,2469.568953,1320.00195,170.434947,-476.4493680000001,-1123.333683,-1189.9804285,-1256.627174,-1199.407722,-1142.18827
COFFEE 1.1,EN_INDCi2030_2000f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,5274.124323,5313.375207,5016.051188,3829.598807,3237.2667485,2644.93469,1500.734823,356.534956,-351.524247,-1059.58345,-1135.9649695,-1212.346489,-1042.5079265,-872.669364
COFFEE 1.1,EN_INDCi2030_2500,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,5640.052441,5689.120417,5459.903316,4375.525354,4530.4639515,4685.402549,3476.8649785,2268.327408,1166.321051,64.314694,-400.70058000000006,-865.715854,-1129.1978825,-1392.679911
COFFEE 1.1,EN_INDCi2030_2500f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,5640.052441,5689.120417,5459.903316,4375.525354,4530.4639515,4685.402549,3476.8649785,2268.327408,1166.321051,64.314694,-400.70058000000006,-865.715854,-1129.1978825,-1392.679911
COFFEE 1.1,EN_INDCi2030_400f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,1435.92082,367.683041,-518.547612,-571.253616,-615.3803125,-659.507009,-511.698136,-363.889263,-132.1280595,99.633144,221.8276345,344.022125,339.58754050000005,335.152956
COFFEE 1.1,EN_INDCi2030_500,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,52.054844,61.549083,-88.000284,-190.161922,-235.3471575,-280.532393,-242.08491,-203.637427,-483.4417275,-763.246028,-966.321896,-1169.397764,-837.0198715,-504.641979
COFFEE 1.1,EN_INDCi2030_500f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,1851.10265955,771.6133634,-373.56627145,-570.13958475,-621.688536925,-673.2374891,-520.2312082249999,-367.22492735,-138.29746362499998,90.6300001,224.465248675,358.30049725,373.9201557,389.53981415
COFFEE 1.1,EN_INDCi2030_600,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,-93.45628675,-95.8344405,-124.47723525,-136.8671725,-187.513008375,-238.15884425,-384.29498175,-530.43111925,-790.2909641250001,-1050.150809,-1210.259816,-1370.368823,-1287.135405625,-1203.90198825
COFFEE 1.1,EN_INDCi2030_600_COV_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,10827.996454,8893.6733936,7105.09551376,-242.278246,-335.191099,-337.776666,-236.392126,-169.9325885,-103.473051,-210.255596,-317.038141,-591.4684335,-865.898726,-1102.9197855,-1339.940845,-1324.491084,-1309.041323
COFFEE 1.1,EN_INDCi2030_600_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11026.267239,9789.8895866,7431.26669296,-155.830142,-199.653134,-166.557883,-148.207904,-136.29337850000002,-124.378853,-164.740115,-205.101377,-446.7850845,-688.468792,-994.3975115,-1300.326231,-1292.1373815,-1283.948532
COFFEE 1.1,EN_INDCi2030_600f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,2119.5006075,1098.12000235,114.757175,-508.4949236,-585.044085325,-661.59324705,-520.396492075,-379.1997371,-188.246891375,2.70595435000001,170.054644975,337.4033356,381.9324976,426.4616596
COFFEE 1.1,EN_INDCi2030_600f_COV_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,10827.996454,8893.6733936,7105.09551376,2329.609796,1743.640796,782.270851,-248.605015,-424.1079610000001,-599.610907,-450.593346,-301.575785,-145.4757475,10.62429,157.7250485,304.825807,364.159227,423.492647
COFFEE 1.1,EN_INDCi2030_600f_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11026.267239,9789.8895866,7431.26669296,1812.408622,1099.205628,-67.096379,-484.34493,-560.39159,-636.43825,-377.328774,-118.219298,75.825533,269.870364,333.5034095,397.136455,420.817628,444.498801
COFFEE 1.1,EN_INDCi2030_700,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,-234.41972175,-258.734675,-297.4632115,-284.8047615,-232.447112375,-180.08946325,-261.42250712500004,-342.755551,-628.117477125,-913.47940325,-1151.205401625,-1388.9314,-1392.1951075,-1395.458815
COFFEE 1.1,EN_INDCi2030_700f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,2449.1378885,1611.8567786,787.94051895,-313.45626515,-456.22501865,-598.99377215,-582.7993522500001,-566.60493235,-401.95165155,-237.29837075,18.736193449999973,274.77075765,343.415458675,412.0601597
COFFEE 1.1,EN_INDCi2030_800,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,304.0811148,-87.9280546,-345.3083122,-354.8395236,-361.0757861,-367.3120486,-457.8631335,-548.4142184,-779.7279685,-1011.0417186,-1220.8068115,-1430.5719044,-1452.7041478,-1474.8363912
COFFEE 1.1,EN_INDCi2030_800f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,2877.189942,2264.4440567,1503.35066765,56.6030464,-195.998564875,-448.60017615,-469.266778425,-489.9333807,-352.0705953,-214.2078099,31.747781749999973,277.7033734,352.672437875,427.64150235
COFFEE 1.1,EN_INDCi2030_900,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,1072.66412028,192.35845994,-337.52705152,-374.82032496,-507.32902646,-639.83772796,-799.68210345,-959.52647894,-1103.4075865,-1247.28869406,-1377.9338893,-1508.57908454,-1554.63181648,-1600.68454842
COFFEE 1.1,EN_INDCi2030_900f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,3159.31466855,2620.15775385,1850.0683442,599.58609555,97.03993917499996,-405.5062172,-424.709333325,-443.91244945,-322.12368075,-200.33491205,30.042743825,260.4203997,325.31183257500004,390.20326545
COFFEE 1.1,EN_INDCi2100,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10771.040111,9629.7697224,5784.295186,6005.857753,5877.66729,4870.752353,5715.283488499999,6559.814624,6976.5394830000005,7393.264342,6841.7971505000005,6290.329959,6560.6428545,6830.95575,7205.0347045,7579.113659
COFFEE 1.1,EN_INDCi2100_COV_NDCp,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11009.269472,8893.6733936,7105.09551376,4654.37508,4803.276683,4453.432964,3320.346539,3737.2238435,4154.101148,4152.689851499999,4151.278555,3554.61794,2957.957325,3065.8014045,3173.645484,3627.540758,4081.436032
COFFEE 1.1,EN_INDCi2100_NDCp,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11026.267239,9789.8895866,7431.26669296,4869.184665,5097.677417,5143.019138,4084.937491,4393.5711295,4702.204768,4832.693523,4963.182278,4375.69599,3788.209702,3792.047636,3795.88557,4276.8680215,4757.850473
COFFEE 1.1,EN_NPi2020_1000,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10528.673513,6022.9819065,1763.371518,990.872814,-168.403915,-435.811815,-534.704373,-633.596931,-585.9250825,-538.253234,-719.1544135,-900.055593,-1079.921419,-1259.787245,-1351.416857,-1443.046469
COFFEE 1.1,EN_NPi2020_1000_COV,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11009.269472,9048.822527,5942.0674156,2040.951467,1491.672922,520.986846,-443.615983,-685.5623335,-927.508684,-934.2944545,-941.080225,-1049.7440525,-1158.40788,-1259.933991,-1361.460102,-1338.0312745,-1314.602447
COFFEE 1.1,EN_NPi2020_1000f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11530.744281,9550.1448835,4935.557117,4394.283234,3196.660762,1089.042605,305.5557575,-477.93109,-482.589275,-487.24746,-325.2322705,-163.217081,55.03943050000001,273.295942,326.36669600000005,379.43745
COFFEE 1.1,EN_NPi2020_1000f_COV,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11009.269472,9577.770852,8773.6591758,4808.420996,4568.554385,3799.948855,1906.673479,493.1353245,-920.40283,-994.9886835,-1069.574537,-827.258616,-584.942695,-347.9189345,-110.895174,57.08297950000002,225.061133
COFFEE 1.1,EN_NPi2020_1200,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11431.25947,7845.1536185,3416.108014,2775.352391,1484.49554,72.89345,-200.2355095,-473.364469,-528.458138,-583.551807,-777.7635495,-971.975292,-1073.674153,-1175.373014,-1237.4519855,-1299.530957
COFFEE 1.1,EN_NPi2020_1200f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11598.299626,9892.7635355,5920.92369,5489.865059,4780.721267,2455.052695,847.014062,-761.024571,-876.7368385,-992.449106,-799.5045445000001,-606.559983,-365.9255075,-125.291032,72.66669349999998,270.624419
COFFEE 1.1,EN_NPi2020_1400,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11532.23626,9591.2470205,5268.531459,4800.003316,3766.224497,1349.076033,330.42119950000006,-688.233634,-748.4152305,-808.596827,-786.496846,-764.396865,-969.308878,-1174.220891,-1232.207529,-1290.194167
COFFEE 1.1,EN_NPi2020_1400f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11638.356967,10586.7412285,6246.382465,5984.294895,5396.072961,3782.695573,1665.5181189999998,-451.659335,-664.4079415,-877.156548,-765.454778,-653.753008,-629.070244,-604.38748,-274.524681,55.338118
COFFEE 1.1,EN_NPi2020_1600,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11635.475078,10574.3067065,6131.790225,5866.808499,5198.291959,3436.82776,1306.3647420000002,-824.098276,-982.144902,-1140.191528,-1038.4122135,-936.632899,-1155.4465455,-1374.260192,-1420.316428,-1466.372664
COFFEE 1.1,EN_NPi2020_1600f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11662.544117,10711.5857015,6619.277167,6390.406519,5967.062876,4500.74725,2491.354451,481.961652,-325.8067745,-1133.575201,-1158.5142890000002,-1183.453377,-953.4143955,-723.375414,-604.0034734999999,-484.631533
COFFEE 1.1,EN_NPi2020_1800,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11661.319587,10726.1200165,6622.907204,6401.64101,6010.610393,4606.300847,2551.3752015,496.449556,-316.7189255,-1129.887407,-1241.7512545,-1353.615102,-1297.112663,-1240.610224,-1331.5611405,-1422.512057
COFFEE 1.1,EN_NPi2020_1800f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11664.366831,10959.2002565,7019.904847,6883.918862,6452.388014,5183.976704,3189.668863,1195.361022,182.6119900000001,-830.137042,-1031.7561305,-1233.375219,-1132.3716895,-1031.36816,-947.4388405,-863.509521
COFFEE 1.1,EN_NPi2020_2000,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11707.422946,10988.8230635,7241.556617,7130.4412,6747.49853,5608.773236,4040.8020565,2472.830877,969.937344,-532.956189,-906.797215,-1280.638241,-1271.1598855000002,-1261.68153,-1235.5559865,-1209.430443
COFFEE 1.1,EN_NPi2020_2000f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11708.745376,11015.0989745,7302.712227,7200.770411,7010.565566,5757.839135,4427.63166,3097.424185,1493.222329,-110.979527,-670.667344,-1230.355161,-1389.7012605,-1549.04736,-1365.293362,-1181.539364
COFFEE 1.1,EN_NPi2020_2500,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11718.709874,11265.2228025,7781.463935,7601.961459,7672.970982,6484.747612,6712.3889325,6940.030253,5186.8352495,3433.640246,1542.6701245,-348.299997,-934.239195,-1520.178393,-1547.017815,-1573.857237
COFFEE 1.1,EN_NPi2020_2500f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11718.709874,11265.2228025,7781.463935,7601.961459,7672.970982,6484.747612,6712.3889325,6940.030253,5186.8352495,3433.640246,1542.6701245,-348.299997,-934.239195,-1520.178393,-1547.01783,-1573.857267
COFFEE 1.1,EN_NPi2020_400,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,5010.878726,-10.2463535,-151.757141,-155.509974,-137.119237,-157.142606,-163.8938215,-170.645037,-259.575926,-348.506815,-605.147539,-861.788263,-1092.4043825,-1323.020502,-1324.820405,-1326.620308
COFFEE 1.1,EN_NPi2020_400_lowBECCS,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,4802.900105,26.0463252,43.384141,80.418635,119.018964,83.361881,85.5394615,87.717042,148.8228795,209.928717,248.6823075,287.435898,309.37901850000003,331.322139,393.362367,455.402595
COFFEE 1.1,EN_NPi2020_400f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,9663.080113,5171.5815305,1299.141563,379.828442,-497.557109,-542.616445,-568.6674035,-594.718362,-444.806708,-294.895054,-82.79838050000001,129.298293,247.1389785,364.979664,357.071142,349.16262
COFFEE 1.1,EN_NPi2020_400f_lowBECCS,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,7677.643235,3056.2192614,406.72638,-112.835558,-103.129011,-80.641678,50.82454349999999,182.290765,225.7907975,269.29083,232.53292,195.77501,-18.60419450000001,-232.983399,-254.1602715,-275.337144
COFFEE 1.1,EN_NPi2020_500,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,5634.767782,351.9187445,-207.878023,-251.20224,-231.878294,-121.042453,-113.308867,-105.575281,-157.860513,-210.145745,-487.2865405,-764.427336,-1050.134852,-1335.842368,-1314.9830175000002,-1294.123667
COFFEE 1.1,EN_NPi2020_500f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10500.297371,5782.7286135,1761.284048,929.282966,-312.171939,-419.527789,-476.8547825,-534.181776,-400.1805465,-266.179317,-72.2678635,121.64359,251.3583075,381.073025,396.1391365,411.205248
COFFEE 1.1,EN_NPi2020_600,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,6148.410844,1008.1703515,-232.142122,-299.94937,-339.823981,-282.722698,-209.5249505,-136.327203,-227.6801185,-319.033034,-616.663734,-914.294434,-1118.227356,-1322.160278,-1340.7085805000002,-1359.256883
COFFEE 1.1,EN_NPi2020_600_COV,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11009.269472,6099.369195,1270.2298624,-211.650697,-421.031997,-523.607037,-463.329407,-363.970932,-264.612457,-395.336865,-526.061273,-699.1025005,-872.143728,-997.450593,-1122.757458,-1223.293327,-1323.829196
COFFEE 1.1,EN_NPi2020_600f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,10995.734012,6851.2740905,2339.023755,1222.268249,194.235624,-470.043422,-532.06946,-594.095498,-409.6529925,-225.210487,-57.753321,109.703845,245.6539945,381.604144,419.2583275,456.912511
COFFEE 1.1,EN_NPi2020_600f_COV,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11009.269472,9292.979907,6274.0415608,2978.437803,2352.477583,1205.580565,-203.969102,-406.451212,-608.933322,-565.4877315,-522.042141,-287.68465000000003,-53.327159,125.43272100000002,304.192601,363.797527,423.402453
COFFEE 1.1,EN_NPi2020_700,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,6599.813442,1780.2410555,5.20844599999998,-382.222329,-511.705385,-423.821487,-304.174555,-184.527623,-286.418135,-388.308647,-572.0476505,-755.786654,-938.8047315,-1121.822809,-1243.8886875,-1365.954566
COFFEE 1.1,EN_NPi2020_700f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11339.388993,7311.1665595,2800.664599,1972.361866,887.764557,-285.107045,-432.251072,-579.395099,-495.9522325,-412.509366,-216.287446,-20.065526,166.18726349999997,352.440053,400.1946775,447.949302
COFFEE 1.1,EN_NPi2020_800,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,7750.139798,3598.6404005,631.030051,-320.024365,-431.404435,-452.185511,-335.2083895,-218.231268,-287.438535,-356.645802,-549.963105,-743.280408,-942.576131,-1141.871854,-1274.798639,-1407.725424
COFFEE 1.1,EN_NPi2020_800f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11448.72926,8135.1011295,3569.458432,3032.613929,1538.285358,11.192853,-228.11681400000003,-467.426481,-478.5038035,-489.581126,-326.959665,-164.338204,70.8974125,306.133029,374.696968,443.260907
COFFEE 1.1,EN_NPi2020_900,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,9380.582395,5077.1174925,1191.355789,282.228383,-447.063706,-493.066486,-521.239198,-549.41191,-540.924374,-532.436838,-728.004154,-923.57147,-1114.804376,-1306.037282,-1356.942773,-1407.848264
COFFEE 1.1,EN_NPi2020_900f,P2c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,11525.103752,9046.0997145,4402.831512,3909.121475,2449.389996,413.505348,-57.769646499999965,-529.044641,-530.9750655,-532.90549,-363.018994,-193.132498,52.12697349999999,297.386445,362.633149,427.879853
COFFEE 1.1,EN_NPi2100,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11956.4848885,12140.3391895,11661.78121065,8392.813642,8402.959027,8529.996027,7646.925067,8869.376364,10091.827661,10732.0178905,11372.20812,10401.594318,9430.980516,9503.515663499998,9576.050811,9491.8128845,9407.574958
COFFEE 1.1,EN_NPi2100_COV,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11009.269472,9951.6160296,10274.23362676,6928.119532,6918.258073,6838.428862,6254.361804,7229.145764,8203.929724,8595.611312500001,8987.292901,8089.3063225,7191.319744,7343.993205000001,7496.666666,7825.795562499999,8154.924459
COPPE-COFFEE 1.0,CD-LINKS_INDC2030i_1600,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,5637.461454,5111.46111,5478.775243,3034.916408,2702.177722,1673.643699,1190.126133,625.6797815,61.23343,-135.398419,-332.030268,-506.3732575,-680.716247,-839.6474065,-998.578566,-1637.918908,-2277.25925
COPPE-COFFEE 1.0,CD-LINKS_INDCi,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,5886.975722,5598.178948,6005.497333,5505.429729,5953.070313,6637.504963,7011.820634,7348.374604,7684.928574,8408.6233155,9132.318057,9180.6133725,9228.908688,9579.8201605,9930.731633,10190.661778,10450.591923
COPPE-COFFEE 1.0,CD-LINKS_NDC2030i_1000,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,5306.577826,4773.290434,5125.895553,1225.243422,631.857688,51.509134,41.564582,-73.154188,-187.872958,-293.200963,-398.528968,-545.5414995,-692.554031,-876.3612375,-1060.168444,-1705.4565695,-2350.744695
COPPE-COFFEE 1.0,CD-LINKS_NPi,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,6412.134366,8812.797656,10189.771404,7538.101647,7717.772041,7549.97292,7404.352523,7631.9310465,7859.50957,8584.287408,9309.065246,9185.127512,9061.189778,9204.6351705,9348.080563,9820.594621,10293.108679
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1000,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,5748.605542,6321.246483,5888.504253,2307.486793,1253.188316,98.230981,69.78351,-33.847218,-137.477946,-242.417515,-347.357084,-497.789668,-648.222252,-852.24848,-1056.274708,-1731.8201315,-2407.365555
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_1600,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,5791.972063,7143.598095,8783.688106,4836.684619,4064.814468,2073.625332,886.418906,464.257754,42.096602,-153.143166,-348.382934,-602.365509,-856.348084,-937.092738,-1017.837392,-1665.43241,-2313.027428
COPPE-COFFEE 1.0,CD-LINKS_NPi2020_400,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,5257.322823,3709.241343,1731.538692,224.509119,-134.052091,-265.137117,-419.479748,-446.019868,-472.559988,-519.2829015,-566.005815,-774.56308,-983.120345,-1340.547395,-1697.974445,-2124.5115845,-2551.048724
GCAM 4.2,ADVANCE_2020_1.5C-2100,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14420.9394204883,10437.9830990087,6014.80883673633,2158.939815252,-2.16202164566667,-788.004620909,-1226.002270119,-1588.87495107733,-1809.40379703967,-1746.143360434,-1553.22373199767,-1337.08952791333,-1112.25850463933,-978.200111738667,-790.112687151333,-503.246894887,-348.701312098333
GCAM 4.2,ADVANCE_2020_Med2C,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14420.9388879013,14983.6305238473,14967.9821721283,14227.6095700237,12808.8833099003,10633.1831930537,7689.22931203167,4607.502450001,1584.29857588567,-417.828458729,-1498.279230855,-2178.08603516533,-2569.41796331,-2819.577674397,-3045.89726639733,-3005.164345678,-1797.53511228133
